swing_width,type,pivot_date,pivot_session,z_score,vol_bucket,confluence_count,confluence_bucket,retest_date,retest_session,break_win1_mean,break_win1_mean_bucket,break_win1_max,break_win1_max_bucket,break_win2_mean,break_win2_mean_bucket,break_win2_max,break_win2_max_bucket,break_win3_mean,break_win3_mean_bucket,break_win3_max,break_win3_max_bucket,break_win4_mean,break_win4_mean_bucket,break_win4_max,break_win4_max_bucket,break_win6_mean,break_win6_mean_bucket,break_win6_max,break_win6_max_bucket,rxn_3,rxn_6,rxn_12,rxn_24
3,LOW,2023-11-23,RTH,-4.6055,NORMAL_LOW,0,0,2023-11-29,GLOBEX,-3.7440,NORMAL_LOW,-3.7440,NORMAL_LOW,-3.9364,NORMAL_LOW,-3.7440,NORMAL_LOW,-4.0725,NORMAL_LOW,-3.7440,NORMAL_LOW,-4.2610,NORMAL_LOW,-3.7440,NORMAL_LOW,-4.1808,NORMAL_LOW,-3.7440,NORMAL_LOW,2.2500,20.2500,37.7500,38.5000
3,HIGH,2025-08-27,RTH,-4.5243,NORMAL_LOW,1,1,2025-08-28,GLOBEX,-1.2052,NORMAL_LOW,-1.2052,NORMAL_LOW,5.6093,HIGH,12.4238,HIGH,4.7739,HIGH,12.4238,HIGH,4.2061,HIGH,12.4238,HIGH,3.1681,HIGH,12.4238,HIGH,4.7500,-2.5000,-14.0000,4.0000
3,LOW,2023-11-23,RTH,-4.5202,NORMAL_LOW,0,0,2023-11-29,GLOBEX,-1.4638,NORMAL_LOW,-1.4638,NORMAL_LOW,-1.5108,NORMAL_LOW,-1.4638,NORMAL_LOW,-1.7807,NORMAL_LOW,-1.4638,NORMAL_LOW,-1.6472,NORMAL_LOW,-1.2466,NORMAL_LOW,-1.5286,NORMAL_LOW,-1.2437,NORMAL_LOW,2.2500,20.2500,37.7500,38.5000
3,HIGH,2025-03-20,RTH,-4.4914,NORMAL_LOW,3,2+,2025-03-20,GLOBEX,-3.6907,NORMAL_LOW,-3.6907,NORMAL_LOW,-3.5164,NORMAL_LOW,-3.3421,NORMAL_LOW,-3.0565,NORMAL_LOW,-2.1367,NORMAL_LOW,-2.6288,NORMAL_LOW,-1.3459,NORMAL_LOW,-2.4397,NORMAL_LOW,-1.3459,NORMAL_LOW,-33.0000,-37.7500,-40.0000,-48.5000
3,LOW,2026-09-07,RTH,-4.4740,NORMAL_LOW,3,2+,2026-09-07,GLOBEX,-4.1623,NORMAL_LOW,-4.1623,NORMAL_LOW,-4.0692,NORMAL_LOW,-3.9760,NORMAL_LOW,-4.2927,NORMAL_LOW,-3.9760,NORMAL_LOW,-4.2528,NORMAL_LOW,-3.9760,NORMAL_LOW,-4.1369,NORMAL_LOW,-3.7592,NORMAL_LOW,26.7500,20.2500,74.5000,29.0000
3,LOW,2024-06-19,RTH,-4.4699,NORMAL_LOW,2,2+,2024-06-19,GLOBEX,-3.0123,NORMAL_LOW,-3.0123,NORMAL_LOW,-3.6545,NORMAL_LOW,-3.0123,NORMAL_LOW,-3.5574,NORMAL_LOW,-3.0123,NORMAL_LOW,-3.6272,NORMAL_LOW,-3.0123,NORMAL_LOW,-3.6800,NORMAL_LOW,-3.0123,NORMAL_LOW,3.2500,2.0000,2.2500,29.7500
3,HIGH,2026-06-19,RTH,-4.4558,NORMAL_LOW,1,1,2026-06-21,GLOBEX,-4.1023,NORMAL_LOW,-4.1023,NORMAL_LOW,-4.3148,NORMAL_LOW,-4.1023,NORMAL_LOW,-4.3622,NORMAL_LOW,-4.1023,NORMAL_LOW,-4.3607,NORMAL_LOW,-4.1023,NORMAL_LOW,-4.0167,NORMAL_LOW,-2.8862,NORMAL_LOW,3.7500,-16.5000,30.5000,63.7500
3,HIGH,2023-11-16,GLOBEX,-4.4001,NORMAL_LOW,0,0,2023-11-17,RTH,-4.2280,NORMAL_LOW,-4.2280,NORMAL_LOW,-3.2272,NORMAL_LOW,-2.2264,NORMAL_LOW,-3.4137,NORMAL_LOW,-2.2264,NORMAL_LOW,-3.4440,NORMAL_LOW,-2.2264,NORMAL_LOW,-3.5340,NORMAL_LOW,-2.2264,NORMAL_LOW,16.7500,-6.0000,-1.0000,-0.2500
3,HIGH,2024-12-18,RTH,-4.3972,NORMAL_LOW,4,2+,2024-12-18,RTH,-3.0476,NORMAL_LOW,-3.0476,NORMAL_LOW,-3.2510,NORMAL_LOW,-3.0476,NORMAL_LOW,-3.2983,NORMAL_LOW,-3.0476,NORMAL_LOW,-3.2882,NORMAL_LOW,-3.0476,NORMAL_LOW,-3.3807,NORMAL_LOW,-3.0476,NORMAL_LOW,-8.7500,5.0000,9.5000,18.0000
3,LOW,2023-11-23,RTH,-4.3446,NORMAL_LOW,0,0,2023-11-29,GLOBEX,-3.9495,NORMAL_LOW,-3.9495,NORMAL_LOW,-4.0691,NORMAL_LOW,-3.9495,NORMAL_LOW,-3.8488,NORMAL_LOW,-3.4083,NORMAL_LOW,-3.7015,NORMAL_LOW,-3.2597,NORMAL_LOW,-3.6161,NORMAL_LOW,-2.9246,NORMAL_LOW,4.5000,25.0000,34.0000,33.7500
3,HIGH,2025-05-26,RTH,-4.2650,NORMAL_LOW,2,2+,2025-05-26,RTH,-3.3812,NORMAL_LOW,-3.3812,NORMAL_LOW,-3.4320,NORMAL_LOW,-3.3812,NORMAL_LOW,-3.6009,NORMAL_LOW,-3.3812,NORMAL_LOW,-3.6570,NORMAL_LOW,-3.3812,NORMAL_LOW,-3.6537,NORMAL_LOW,-3.3812,NORMAL_LOW,-7.7500,-9.0000,-5.5000,25.7500
3,HIGH,2024-06-18,RTH,-4.2370,NORMAL_LOW,1,1,2024-06-18,RTH,-3.4819,NORMAL_LOW,-3.4819,NORMAL_LOW,-3.5136,NORMAL_LOW,-3.4819,NORMAL_LOW,-3.5400,NORMAL_LOW,-3.4819,NORMAL_LOW,-3.4710,NORMAL_LOW,-3.2640,NORMAL_LOW,-3.4036,NORMAL_LOW,-3.0633,NORMAL_LOW,20.7500,11.7500,57.0000,12.0000
3,HIGH,2024-06-19,RTH,-4.2318,NORMAL_LOW,5,2+,2024-06-20,RTH,-3.3671,NORMAL_LOW,-3.3671,NORMAL_LOW,-3.1897,NORMAL_LOW,-3.0123,NORMAL_LOW,-3.5587,NORMAL_LOW,-3.0123,NORMAL_LOW,-3.5098,NORMAL_LOW,-3.0123,NORMAL_LOW,-3.5604,NORMAL_LOW,-3.0123,NORMAL_LOW,11.7500,8.2500,47.5000,177.7500
3,HIGH,2026-06-19,RTH,-4.1739,NORMAL_LOW,1,1,2026-06-21,GLOBEX,-4.2094,NORMAL_LOW,-4.2094,NORMAL_LOW,-3.4053,NORMAL_LOW,-2.6013,NORMAL_LOW,-3.3823,NORMAL_LOW,-2.6013,NORMAL_LOW,-3.3334,NORMAL_LOW,-2.6013,NORMAL_LOW,-3.3160,NORMAL_LOW,-2.6013,NORMAL_LOW,-21.2500,-23.5000,11.0000,71.0000
3,LOW,2026-07-03,RTH,-4.1715,NORMAL_LOW,2,2+,2026-07-05,GLOBEX,-3.6661,NORMAL_LOW,-3.6661,NORMAL_LOW,-3.6586,NORMAL_LOW,-3.6512,NORMAL_LOW,-3.4859,NORMAL_LOW,-3.1403,NORMAL_LOW,-3.4741,NORMAL_LOW,-3.1403,NORMAL_LOW,-3.6593,NORMAL_LOW,-3.1403,NORMAL_LOW,44.2500,39.2500,37.7500,-17.7500
3,HIGH,2026-09-07,RTH,-4.1298,NORMAL_LOW,1,1,2026-09-07,RTH,-3.9760,NORMAL_LOW,-3.9760,NORMAL_LOW,-4.3579,NORMAL_LOW,-3.9760,NORMAL_LOW,-4.2830,NORMAL_LOW,-3.9760,NORMAL_LOW,-4.2250,NORMAL_LOW,-3.9760,NORMAL_LOW,-3.9987,NORMAL_LOW,-3.3329,NORMAL_LOW,-8.5000,-6.7500,6.5000,53.2500
3,LOW,2026-06-19,RTH,-4.1023,NORMAL_LOW,3,2+,2026-06-22,GLOBEX,-2.8862,NORMAL_LOW,-2.8862,NORMAL_LOW,-3.3286,NORMAL_LOW,-2.8862,NORMAL_LOW,-3.4121,NORMAL_LOW,-2.8862,NORMAL_LOW,-3.3135,NORMAL_LOW,-2.8862,NORMAL_LOW,-3.3864,NORMAL_LOW,-2.8862,NORMAL_LOW,-22.5000,15.0000,19.0000,25.7500
3,HIGH,2024-06-19,RTH,-4.0957,NORMAL_LOW,5,2+,2024-06-20,RTH,-3.6199,NORMAL_LOW,-3.6199,NORMAL_LOW,-3.7981,NORMAL_LOW,-3.6199,NORMAL_LOW,-3.9426,NORMAL_LOW,-3.6199,NORMAL_LOW,-4.0744,NORMAL_LOW,-3.6199,NORMAL_LOW,-4.0693,NORMAL_LOW,-3.6199,NORMAL_LOW,3.0000,27.5000,52.5000,133.5000
3,HIGH,2023-11-17,GLOBEX,-4.0883,NORMAL_LOW,0,0,2023-11-17,RTH,-1.8046,NORMAL_LOW,-1.8046,NORMAL_LOW,-2.8505,NORMAL_LOW,-1.8046,NORMAL_LOW,-2.5307,NORMAL_LOW,-1.8046,NORMAL_LOW,-2.7634,NORMAL_LOW,-1.8046,NORMAL_LOW,-2.2108,NORMAL_LOW,-0.9245,NORMAL_LOW,16.7500,-6.0000,-1.0000,-0.2500
3,LOW,2024-09-02,RTH,-4.0435,NORMAL_LOW,3,2+,2024-09-02,RTH,-2.9967,NORMAL_LOW,-2.9967,NORMAL_LOW,-2.9558,NORMAL_LOW,-2.9149,NORMAL_LOW,-2.8439,NORMAL_LOW,-2.6202,NORMAL_LOW,-2.9738,NORMAL_LOW,-2.6202,NORMAL_LOW,-2.9241,NORMAL_LOW,-2.6202,NORMAL_LOW,0.0000,3.7500,-2.7500,8.0000
3,LOW,2025-03-19,RTH,-4.0260,NORMAL_LOW,3,2+,2025-03-19,RTH,-3.6547,NORMAL_LOW,-3.6547,NORMAL_LOW,-3.8337,NORMAL_LOW,-3.6547,NORMAL_LOW,-3.9925,NORMAL_LOW,-3.6547,NORMAL_LOW,-4.0238,NORMAL_LOW,-3.6547,NORMAL_LOW,-4.0003,NORMAL_LOW,-3.6547,NORMAL_LOW,40.2500,69.7500,194.2500,110.0000
3,HIGH,2025-03-19,RTH,-4.0128,NORMAL_LOW,4,2+,2025-03-19,RTH,-4.0380,NORMAL_LOW,-4.0380,NORMAL_LOW,-4.1662,NORMAL_LOW,-4.0380,NORMAL_LOW,-4.1428,NORMAL_LOW,-4.0380,NORMAL_LOW,-4.1141,NORMAL_LOW,-4.0278,NORMAL_LOW,-4.0306,NORMAL_LOW,-3.3160,NORMAL_LOW,-4.0000,-23.2500,-57.0000,18.2500
3,HIGH,2023-11-23,RTH,-3.9817,NORMAL_LOW,0,0,2023-11-24,GLOBEX,-4.1289,NORMAL_LOW,-4.1289,NORMAL_LOW,-4.2368,NORMAL_LOW,-4.1289,NORMAL_LOW,-4.4334,NORMAL_LOW,-4.1289,NORMAL_LOW,-4.2680,NORMAL_LOW,-3.7719,NORMAL_LOW,-4.2151,NORMAL_LOW,-3.7719,NORMAL_LOW,-2.7500,-0.7500,-18.7500,1.5000
3,LOW,2025-09-01,RTH,-3.9261,NORMAL_LOW,4,2+,2025-09-03,GLOBEX,-3.3041,NORMAL_LOW,-3.3041,NORMAL_LOW,-3.3461,NORMAL_LOW,-3.3041,NORMAL_LOW,-3.2811,NORMAL_LOW,-3.1511,NORMAL_LOW,-3.3892,NORMAL_LOW,-3.1511,NORMAL_LOW,-3.3987,NORMAL_LOW,-3.1511,NORMAL_LOW,-2.2500,-6.7500,-6.5000,-5.0000
3,HIGH,2025-03-20,RTH,-3.9159,NORMAL_LOW,2,2+,2025-03-20,RTH,-3.5232,NORMAL_LOW,-3.5232,NORMAL_LOW,-3.5441,NORMAL_LOW,-3.5232,NORMAL_LOW,-3.6623,NORMAL_LOW,-3.5232,NORMAL_LOW,-3.6619,NORMAL_LOW,-3.5232,NORMAL_LOW,-3.5394,NORMAL_LOW,-2.9405,NORMAL_LOW,31.0000,-4.7500,0.5000,-20.7500
3,HIGH,2024-06-18,RTH,-3.9091,NORMAL_LOW,0,0,2024-06-20,RTH,-1.4819,NORMAL_LOW,-1.4819,NORMAL_LOW,-1.2342,NORMAL_LOW,-0.9865,NORMAL_LOW,-1.2741,NORMAL_LOW,-0.9865,NORMAL_LOW,-1.2595,NORMAL_LOW,-0.9865,NORMAL_LOW,-1.4713,NORMAL_LOW,-0.9865,NORMAL_LOW,4.2500,-29.7500,-21.5000,149.2500
3,LOW,2023-11-17,GLOBEX,-3.8964,NORMAL_LOW,0,0,2023-11-17,GLOBEX,-0.9245,NORMAL_LOW,-0.9245,NORMAL_LOW,4.2982,HIGH,9.5210,HIGH,3.5020,HIGH,9.5210,HIGH,2.4276,HIGH,9.5210,HIGH,1.8015,HIGH,9.5210,HIGH,1.7500,-18.7500,-25.2500,-45.7500
3,HIGH,2024-03-14,RTH,-3.8796,NORMAL_LOW,2,2+,2024-03-18,GLOBEX,-3.2165,NORMAL_LOW,-3.2165,NORMAL_LOW,-3.2501,NORMAL_LOW,-3.2165,NORMAL_LOW,-3.3828,NORMAL_LOW,-3.2165,NORMAL_LOW,-3.3563,NORMAL_LOW,-3.2165,NORMAL_LOW,-3.4449,NORMAL_LOW,-3.2165,NORMAL_LOW,-334.2500,-219.7500,154.5000,885.5000
3,HIGH,2024-06-18,RTH,-3.8600,NORMAL_LOW,2,2+,2024-06-20,RTH,-3.7015,NORMAL_LOW,-3.7015,NORMAL_LOW,-3.6111,NORMAL_LOW,-3.5207,NORMAL_LOW,-3.5915,NORMAL_LOW,-3.5207,NORMAL_LOW,-3.5530,NORMAL_LOW,-3.4376,NORMAL_LOW,-3.5528,NORMAL_LOW,-3.4376,NORMAL_LOW,-19.5000,-49.2500,-21.7500,101.0000
3,HIGH,2023-11-23,RTH,-3.8245,NORMAL_LOW,0,0,2023-11-24,GLOBEX,-2.8187,NORMAL_LOW,-2.8187,NORMAL_LOW,-3.4257,NORMAL_LOW,-2.8187,NORMAL_LOW,-3.3658,NORMAL_LOW,-2.8187,NORMAL_LOW,-3.3214,NORMAL_LOW,-2.8187,NORMAL_LOW,-3.4300,NORMAL_LOW,-2.8187,NORMAL_LOW,-2.7500,-0.7500,-18.7500,1.5000
3,HIGH,2024-05-27,RTH,-3.8123,NORMAL_LOW,4,2+,2024-05-27,RTH,-3.1612,NORMAL_LOW,-3.1612,NORMAL_LOW,-3.1103,NORMAL_LOW,-3.0595,NORMAL_LOW,-3.1162,NORMAL_LOW,-3.0595,NORMAL_LOW,-3.0737,NORMAL_LOW,-2.9462,NORMAL_LOW,-3.2422,NORMAL_LOW,-2.9462,NORMAL_LOW,-15.0000,-23.2500,-41.5000,-56.0000
3,HIGH,2024-11-28,RTH,-3.8095,NORMAL_LOW,4,2+,2024-11-28,GLOBEX,-3.1124,NORMAL_LOW,-3.1124,NORMAL_LOW,-3.1396,NORMAL_LOW,-3.1124,NORMAL_LOW,-3.0891,NORMAL_LOW,-2.9881,NORMAL_LOW,-3.1403,NORMAL_LOW,-2.9881,NORMAL_LOW,-3.1197,NORMAL_LOW,-2.9881,NORMAL_LOW,-0.5000,-14.5000,-35.2500,-51.7500
3,HIGH,2023-11-17,GLOBEX,-3.7965,NORMAL_LOW,0,0,2023-11-17,RTH,-3.0128,NORMAL_LOW,-3.0128,NORMAL_LOW,-3.3042,NORMAL_LOW,-3.0128,NORMAL_LOW,-3.4628,NORMAL_LOW,-3.0128,NORMAL_LOW,-2.7760,NORMAL_LOW,-0.7156,NORMAL_LOW,-1.6577,NORMAL_LOW,1.1581,NORMAL_LOW,16.7500,-6.0000,-1.0000,-0.2500
3,LOW,2024-06-19,RTH,-3.7876,NORMAL_LOW,2,2+,2024-06-19,GLOBEX,-3.6907,NORMAL_LOW,-3.6907,NORMAL_LOW,-3.5311,NORMAL_LOW,-3.3714,NORMAL_LOW,-3.6265,NORMAL_LOW,-3.3714,NORMAL_LOW,-3.7759,NORMAL_LOW,-3.3714,NORMAL_LOW,-3.8822,NORMAL_LOW,-3.3714,NORMAL_LOW,3.2500,2.0000,2.2500,29.7500
3,HIGH,2026-09-07,RTH,-3.7631,NORMAL_LOW,4,2+,2026-09-07,GLOBEX,-3.2360,NORMAL_LOW,-3.2360,NORMAL_LOW,-3.4538,NORMAL_LOW,-3.2360,NORMAL_LOW,-3.5359,NORMAL_LOW,-3.2360,NORMAL_LOW,-3.5456,NORMAL_LOW,-3.2360,NORMAL_LOW,-3.3220,NORMAL_LOW,-2.8120,NORMAL_LOW,-1.7500,10.0000,-29.5000,-75.2500
3,HIGH,2024-03-14,RTH,-3.7485,NORMAL_LOW,3,2+,2024-03-14,RTH,-3.6174,NORMAL_LOW,-3.6174,NORMAL_LOW,-3.0289,NORMAL_LOW,-2.4403,NORMAL_LOW,-2.9712,NORMAL_LOW,-2.4403,NORMAL_LOW,-2.9626,NORMAL_LOW,-2.4403,NORMAL_LOW,-2.7229,NORMAL_LOW,-2.0038,NORMAL_LOW,14.7500,26.2500,30.0000,67.0000
3,LOW,2026-07-03,RTH,-3.7459,NORMAL_LOW,3,2+,2026-07-05,GLOBEX,-2.7850,NORMAL_LOW,-2.7850,NORMAL_LOW,-2.9094,NORMAL_LOW,-2.7850,NORMAL_LOW,-2.8642,NORMAL_LOW,-2.7740,NORMAL_LOW,-2.8883,NORMAL_LOW,-2.7740,NORMAL_LOW,-3.0002,NORMAL_LOW,-2.7740,NORMAL_LOW,-12.0000,22.0000,33.0000,-22.5000
3,LOW,2025-05-26,RTH,-3.7248,NORMAL_LOW,1,1,2025-05-26,GLOBEX,-3.2899,NORMAL_LOW,-3.2899,NORMAL_LOW,-3.2915,NORMAL_LOW,-3.2899,NORMAL_LOW,-3.4911,NORMAL_LOW,-3.2899,NORMAL_LOW,-3.3431,NORMAL_LOW,-2.8994,NORMAL_LOW,-3.4323,NORMAL_LOW,-2.8994,NORMAL_LOW,4.2500,-29.0000,-36.2500,-42.7500
3,HIGH,2023-11-17,GLOBEX,-3.6848,NORMAL_LOW,0,0,2023-11-17,RTH,-2.3585,NORMAL_LOW,-2.3585,NORMAL_LOW,-2.4943,NORMAL_LOW,-2.3585,NORMAL_LOW,-2.4626,NORMAL_LOW,-2.3585,NORMAL_LOW,-2.0082,NORMAL_LOW,-0.6452,NORMAL_LOW,-1.9052,NORMAL_LOW,-0.6452,NORMAL_LOW,16.7500,-6.0000,-1.0000,-0.2500
3,LOW,2025-09-16,RTH,-3.6655,NORMAL_LOW,1,1,2025-09-16,GLOBEX,-1.6279,NORMAL_LOW,-1.6279,NORMAL_LOW,-1.5976,NORMAL_LOW,-1.5674,NORMAL_LOW,-1.6466,NORMAL_LOW,-1.5674,NORMAL_LOW,-1.5812,NORMAL_LOW,-1.3848,NORMAL_LOW,-1.6090,NORMAL_LOW,-1.3848,NORMAL_LOW,1.0000,4.5000,0.2500,1.5000
3,HIGH,2025-03-20,RTH,-3.6472,NORMAL_LOW,3,2+,2025-03-21,GLOBEX,-3.9476,NORMAL_LOW,-3.9476,NORMAL_LOW,-4.2195,NORMAL_LOW,-3.9476,NORMAL_LOW,-4.2797,NORMAL_LOW,-3.9476,NORMAL_LOW,-4.1299,NORMAL_LOW,-3.6806,NORMAL_LOW,-4.0913,NORMAL_LOW,-3.6806,NORMAL_LOW,3.7500,2.2500,-33.2500,-9.7500
3,HIGH,2024-03-14,GLOBEX,-3.6325,NORMAL_LOW,2,2+,2024-03-15,GLOBEX,-0.8604,NORMAL_LOW,-0.8604,NORMAL_LOW,-0.8253,NORMAL_LOW,-0.7902,NORMAL_LOW,-0.8637,NORMAL_LOW,-0.7902,NORMAL_LOW,-0.9700,NORMAL_LOW,-0.7902,NORMAL_LOW,-1.3004,NORMAL_LOW,-0.7902,NORMAL_LOW,6.7500,10.7500,13.5000,34.0000
3,HIGH,2025-03-20,RTH,-3.6320,NORMAL_LOW,1,1,2025-03-20,RTH,-4.1330,NORMAL_LOW,-4.1330,NORMAL_LOW,-4.2023,NORMAL_LOW,-4.1330,NORMAL_LOW,-4.2843,NORMAL_LOW,-4.1330,NORMAL_LOW,-4.2702,NORMAL_LOW,-4.1330,NORMAL_LOW,-4.1045,NORMAL_LOW,-3.7626,NORMAL_LOW,48.7500,80.5000,176.0000,163.7500
3,LOW,2023-11-16,GLOBEX,-3.6273,NORMAL_LOW,0,0,2023-11-17,RTH,-1.0552,NORMAL_LOW,-1.0552,NORMAL_LOW,-1.5547,NORMAL_LOW,-1.0552,NORMAL_LOW,-1.2399,NORMAL_LOW,-0.6104,NORMAL_LOW,-0.6205,NORMAL_LOW,1.2377,NORMAL_LOW,-1.6339,NORMAL_LOW,1.2377,NORMAL_LOW,-11.7500,-17.5000,-1.0000,-35.2500
3,LOW,2025-03-18,RTH,-3.6235,NORMAL_LOW,0,0,2025-03-18,GLOBEX,-3.6338,NORMAL_LOW,-3.6338,NORMAL_LOW,-3.3889,NORMAL_LOW,-3.1439,NORMAL_LOW,-3.0225,NORMAL_LOW,-2.2898,NORMAL_LOW,-2.5719,NORMAL_LOW,-1.2200,NORMAL_LOW,-2.3688,NORMAL_LOW,-1.2200,NORMAL_LOW,-0.7500,-3.5000,-33.2500,-16.2500
3,HIGH,2024-12-19,RTH,-3.6174,NORMAL_LOW,0,0,2024-12-19,RTH,-4.0647,NORMAL_LOW,-4.0647,NORMAL_LOW,-3.5832,NORMAL_LOW,-3.1016,NORMAL_LOW,-3.7524,NORMAL_LOW,-3.1016,NORMAL_LOW,-3.5063,NORMAL_LOW,-2.7678,NORMAL_LOW,-3.2821,NORMAL_LOW,-2.6585,NORMAL_LOW,55.5000,68.2500,134.5000,93.0000
3,LOW,2024-03-14,RTH,-3.6174,NORMAL_LOW,0,0,2024-03-14,RTH,-2.4834,NORMAL_LOW,-2.4834,NORMAL_LOW,-2.2436,NORMAL_LOW,-2.0038,NORMAL_LOW,-2.2611,NORMAL_LOW,-2.0038,NORMAL_LOW,-2.2439,NORMAL_LOW,-2.0038,NORMAL_LOW,-2.3436,NORMAL_LOW,-2.0038,NORMAL_LOW,-14.7500,-32.5000,-109.2500,-32.5000
3,HIGH,2024-06-18,RTH,-3.5944,NORMAL_LOW,2,2+,2024-06-18,RTH,-3.5373,NORMAL_LOW,-3.5373,NORMAL_LOW,-3.5927,NORMAL_LOW,-3.5373,NORMAL_LOW,-3.4618,NORMAL_LOW,-3.2000,NORMAL_LOW,-3.3849,NORMAL_LOW,-3.1541,NORMAL_LOW,-3.5609,NORMAL_LOW,-3.1541,NORMAL_LOW,-18.7500,-5.5000,-19.5000,-42.2500
3,LOW,2025-05-26,RTH,-3.5894,NORMAL_LOW,1,1,2025-05-27,GLOBEX,-3.9277,NORMAL_LOW,-3.9277,NORMAL_LOW,-3.7329,NORMAL_LOW,-3.5381,NORMAL_LOW,-3.7302,NORMAL_LOW,-3.5381,NORMAL_LOW,-3.6839,NORMAL_LOW,-3.5381,NORMAL_LOW,-3.7755,NORMAL_LOW,-3.5381,NORMAL_LOW,-2.7500,25.0000,10.7500,4.5000
3,LOW,2024-09-18,RTH,-3.5778,NORMAL_LOW,1,1,2024-09-18,RTH,-3.8695,NORMAL_LOW,-3.8695,NORMAL_LOW,-3.4057,NORMAL_LOW,-2.9419,NORMAL_LOW,-3.1939,NORMAL_LOW,-2.7702,NORMAL_LOW,-3.0813,NORMAL_LOW,-2.7435,NORMAL_LOW,-2.6991,NORMAL_LOW,-1.6155,NORMAL_LOW,82.2500,2.5000,-21.2500,-90.0000
3,HIGH,2026-02-16,RTH,-3.5670,NORMAL_LOW,4,2+,2026-02-16,RTH,-3.4919,NORMAL_LOW,-3.4919,NORMAL_LOW,-3.0588,NORMAL_LOW,-2.6257,NORMAL_LOW,-3.0933,NORMAL_LOW,-2.6257,NORMAL_LOW,-3.0776,NORMAL_LOW,-2.6257,NORMAL_LOW,-3.1154,NORMAL_LOW,-2.6257,NORMAL_LOW,24.0000,50.0000,26.0000,-23.5000
3,HIGH,2026-07-03,RTH,-3.5653,NORMAL_LOW,7,2+,2026-07-05,GLOBEX,-3.7459,NORMAL_LOW,-3.7459,NORMAL_LOW,-3.2545,NORMAL_LOW,-2.7632,NORMAL_LOW,-3.1572,NORMAL_LOW,-2.7632,NORMAL_LOW,-3.1374,NORMAL_LOW,-2.7632,NORMAL_LOW,-3.0614,NORMAL_LOW,-2.7632,NORMAL_LOW,24.5000,57.7500,118.0000,76.7500
3,LOW,2025-07-04,RTH,-3.5632,NORMAL_LOW,1,1,2025-07-04,RTH,-3.0627,NORMAL_LOW,-3.0627,NORMAL_LOW,-3.1669,NORMAL_LOW,-3.0627,NORMAL_LOW,-3.0975,NORMAL_LOW,-2.9588,NORMAL_LOW,-3.2411,NORMAL_LOW,-2.9588,NORMAL_LOW,-3.2556,NORMAL_LOW,-2.9588,NORMAL_LOW,17.2500,13.0000,13.0000,89.0000
3,LOW,2023-11-16,GLOBEX,-3.5352,NORMAL_LOW,0,0,2023-11-17,RTH,-0.2203,NORMAL_LOW,-0.2203,NORMAL_LOW,-0.6172,NORMAL_LOW,-0.2203,NORMAL_LOW,-2.0109,NORMAL_LOW,-0.2203,NORMAL_LOW,-2.2181,NORMAL_LOW,-0.2203,NORMAL_LOW,-1.8598,NORMAL_LOW,-0.2203,NORMAL_LOW,-11.7500,-17.5000,-1.0000,-35.2500
3,LOW,2025-05-26,RTH,-3.5312,NORMAL_LOW,4,2+,2025-05-27,GLOBEX,-3.5128,NORMAL_LOW,-3.5128,NORMAL_LOW,-3.2202,NORMAL_LOW,-2.9276,NORMAL_LOW,-2.2299,NORMAL_LOW,-0.2492,NORMAL_LOW,-1.9429,NORMAL_LOW,-0.2492,NORMAL_LOW,-1.5379,NORMAL_LOW,-0.2492,NORMAL_LOW,15.2500,7.5000,17.2500,12.0000
3,HIGH,2025-09-17,RTH,-3.5253,NORMAL_LOW,5,2+,2025-09-17,RTH,-2.6795,NORMAL_LOW,-2.6795,NORMAL_LOW,-2.7253,NORMAL_LOW,-2.6795,NORMAL_LOW,-2.7948,NORMAL_LOW,-2.6795,NORMAL_LOW,-2.8580,NORMAL_LOW,-2.6795,NORMAL_LOW,-3.0069,NORMAL_LOW,-2.6795,NORMAL_LOW,134.7500,143.2500,60.2500,10.0000
3,LOW,2025-03-20,RTH,-3.5232,NORMAL_LOW,3,2+,2025-03-20,RTH,-2.9405,NORMAL_LOW,-2.9405,NORMAL_LOW,-3.2944,NORMAL_LOW,-2.9405,NORMAL_LOW,-3.3034,NORMAL_LOW,-2.9405,NORMAL_LOW,-3.3947,NORMAL_LOW,-2.9405,NORMAL_LOW,-3.3608,NORMAL_LOW,-2.9405,NORMAL_LOW,54.2500,47.0000,73.5000,60.7500
3,LOW,2024-12-19,RTH,-3.5216,NORMAL_LOW,0,0,2024-12-19,RTH,-3.0798,NORMAL_LOW,-3.0798,NORMAL_LOW,-3.1716,NORMAL_LOW,-3.0798,NORMAL_LOW,-3.1622,NORMAL_LOW,-3.0798,NORMAL_LOW,-3.2705,NORMAL_LOW,-3.0798,NORMAL_LOW,-3.3007,NORMAL_LOW,-3.0798,NORMAL_LOW,-11.2500,-15.2500,30.5000,38.0000
3,LOW,2024-03-14,RTH,-3.5177,NORMAL_LOW,0,0,2024-03-14,RTH,-2.3076,NORMAL_LOW,-2.3076,NORMAL_LOW,-2.5937,NORMAL_LOW,-2.3076,NORMAL_LOW,-2.5454,NORMAL_LOW,-2.3076,NORMAL_LOW,-2.4701,NORMAL_LOW,-2.2444,NORMAL_LOW,-2.5202,NORMAL_LOW,-2.2444,NORMAL_LOW,52.7500,54.7500,36.0000,-40.7500
