levelName,direction,setupType,calSource,delayMin,N,targetPct,stopPct,nonePct,avgExtraMfe,distinctDates
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",10,93,31.18,68.82,0.00,197.36,93
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",15,102,25.49,73.53,0.98,127.16,102
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",20,108,34.26,64.81,0.93,216.96,108
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",25,112,38.39,60.71,0.89,219.15,112
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",30,114,27.19,71.93,0.88,157.32,114
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",35,116,31.90,66.38,1.72,142.18,116
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",40,117,26.50,71.79,1.71,213.53,117
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",45,117,28.21,69.23,2.56,154.60,117
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",50,118,34.75,61.02,4.24,136.76,118
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",55,120,29.17,66.67,4.17,154.29,120
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",60,120,24.17,71.67,4.17,124.00,120
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",65,121,31.40,62.81,5.79,123.63,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",70,121,27.27,66.94,5.79,159.91,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",75,121,29.75,64.46,5.79,182.18,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",80,121,23.97,69.42,6.61,171.87,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",85,121,26.45,66.12,7.44,206.24,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",90,121,19.01,73.55,7.44,141.10,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",95,121,28.10,64.46,7.44,159.63,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",100,121,25.62,66.94,7.44,128.26,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",105,121,25.62,66.94,7.44,131.85,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",110,121,26.45,66.12,7.44,141.31,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",115,121,26.45,66.12,7.44,167.16,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",120,121,24.79,67.77,7.44,104.69,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",125,121,17.36,75.21,7.44,115.99,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",130,121,25.62,66.94,7.44,148.40,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",135,121,27.27,65.29,7.44,117.46,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",140,122,23.77,68.03,8.20,123.25,122
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",145,122,19.67,72.13,8.20,119.68,122
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",150,122,18.85,72.95,8.20,110.25,122
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",155,122,19.67,71.31,9.02,107.21,122
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",160,122,20.49,69.67,9.84,136.74,122
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",165,122,26.23,63.93,9.84,119.09,122
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",170,122,22.13,67.21,10.66,127.21,122
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",175,122,21.31,67.21,11.48,132.16,122
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",180,122,19.67,68.85,11.48,75.42,122
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",185,122,14.75,72.13,13.11,126.31,122
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",190,122,17.21,69.67,13.11,102.88,122
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",195,122,17.21,69.67,13.11,69.83,122
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",200,122,26.23,60.66,13.11,91.52,122
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",205,122,21.31,63.93,14.75,81.75,122
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",210,122,21.31,63.93,14.75,123.70,122
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",215,122,21.31,63.11,15.57,82.94,122
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",220,121,21.49,62.81,15.70,113.47,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",225,121,19.83,63.64,16.53,79.80,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",230,121,14.88,67.77,17.36,81.31,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",235,121,28.10,53.72,18.18,90.23,121
PD_SESSION_MID,SHORT,PD_SESSION_MID_FADE_SHORT,"real: stop=15 target=35",240,121,22.31,59.50,18.18,78.97,121
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",0,126,39.68,60.32,0.00,158.49,126
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",5,87,34.48,65.52,0.00,148.18,87
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",10,111,39.64,60.36,0.00,143.64,111
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",15,116,34.48,63.79,1.72,127.76,116
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",20,119,37.82,60.50,1.68,132.82,119
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",25,121,38.84,59.50,1.65,130.18,121
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",30,122,39.34,58.20,2.46,134.59,122
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",35,122,31.15,66.39,2.46,136.72,122
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",40,123,33.33,62.60,4.07,156.21,123
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",45,124,34.68,61.29,4.03,123.92,124
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",50,124,36.29,58.87,4.84,141.26,124
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",55,124,39.52,55.65,4.84,121.46,124
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",60,124,32.26,62.10,5.65,128.85,124
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",65,124,36.29,58.06,5.65,127.36,124
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",70,124,37.10,57.26,5.65,133.86,124
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",75,124,33.87,60.48,5.65,135.96,124
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",80,125,30.40,63.20,6.40,102.24,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",85,125,25.60,68.00,6.40,105.02,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",90,125,42.40,51.20,6.40,103.94,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",95,125,35.20,58.40,6.40,114.27,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",100,125,34.40,58.40,7.20,128.13,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",105,125,25.60,67.20,7.20,134.27,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",110,125,33.60,59.20,7.20,123.42,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",115,125,30.40,62.40,7.20,122.89,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",120,125,36.00,56.00,8.00,116.22,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",125,125,32.00,60.00,8.00,117.41,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",130,125,36.00,56.00,8.00,115.97,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",135,125,30.40,60.80,8.80,97.38,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",140,125,27.20,64.00,8.80,109.09,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",145,125,36.00,55.20,8.80,102.97,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",150,125,35.20,55.20,9.60,100.34,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",155,125,36.80,53.60,9.60,74.38,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",160,125,35.20,53.60,11.20,119.58,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",165,125,29.60,56.80,13.60,90.62,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",170,125,24.80,61.60,13.60,90.02,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",175,125,28.00,57.60,14.40,82.80,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",180,125,30.40,55.20,14.40,79.84,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",185,125,33.60,52.00,14.40,84.76,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",190,125,42.40,43.20,14.40,104.75,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",195,125,33.60,52.00,14.40,69.29,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",200,125,42.40,43.20,14.40,83.64,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",205,125,36.00,47.20,16.80,81.65,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",210,125,29.60,53.60,16.80,101.93,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",215,125,29.60,51.20,19.20,98.34,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",220,125,22.40,58.40,19.20,83.20,125
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",225,123,39.02,43.09,17.89,90.67,123
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",230,123,30.08,51.22,18.70,98.67,123
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",235,123,35.77,45.53,18.70,85.73,123
FLOOR_PIVOT,LONG,FLOOR_PIVOT_FADE_LONG,"real: stop=19 target=30",240,123,28.46,52.03,19.51,85.01,123
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",0,126,42.06,57.94,0.00,181.32,126
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",5,100,46.00,54.00,0.00,169.40,100
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",10,117,41.88,58.12,0.00,166.88,117
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",15,120,42.50,55.83,1.67,182.51,120
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",20,121,43.80,54.55,1.65,209.55,121
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",25,122,43.44,54.92,1.64,181.78,122
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",30,123,45.53,52.03,2.44,148.38,123
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",35,123,44.72,52.03,3.25,171.84,123
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",40,124,38.71,57.26,4.03,195.29,124
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",45,124,40.32,55.65,4.03,140.03,124
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",50,124,39.52,55.65,4.84,133.16,124
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",55,124,37.90,57.26,4.84,140.36,124
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",60,124,37.90,57.26,4.84,142.65,124
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",65,124,38.71,55.65,5.65,129.39,124
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",70,124,38.71,55.65,5.65,147.35,124
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",75,124,41.13,53.23,5.65,176.68,124
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",80,125,40.00,52.00,8.00,160.20,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",85,125,47.20,44.80,8.00,158.29,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",90,125,36.00,56.00,8.00,117.20,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",95,125,35.20,56.80,8.00,130.93,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",100,125,32.80,60.00,7.20,122.01,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",105,125,33.60,58.40,8.00,137.15,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",110,125,39.20,52.80,8.00,121.15,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",115,125,40.80,51.20,8.00,157.71,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",120,125,32.00,59.20,8.80,140.18,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",125,125,40.00,51.20,8.80,106.16,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",130,125,40.80,51.20,8.00,120.66,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",135,124,39.52,50.81,9.68,122.56,124
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",140,125,40.80,50.40,8.80,138.81,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",145,125,32.00,58.40,9.60,125.16,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",150,125,33.60,56.80,9.60,126.03,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",155,125,39.20,50.40,10.40,112.15,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",160,125,30.40,57.60,12.00,131.62,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",165,125,33.60,53.60,12.80,131.86,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",170,125,42.40,44.80,12.80,104.61,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",175,125,34.40,52.80,12.80,120.20,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",180,125,32.00,52.00,16.00,88.56,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",185,125,31.20,53.60,15.20,99.08,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",190,125,24.00,60.80,15.20,108.99,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",195,125,30.40,55.20,14.40,76.63,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",200,125,27.20,58.40,14.40,85.05,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",205,125,28.80,54.40,16.80,90.01,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",210,125,28.80,54.40,16.80,111.46,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",215,125,28.00,52.80,19.20,69.25,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",220,125,32.80,47.20,20.00,83.99,125
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",225,123,21.95,58.54,19.51,78.96,123
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",230,123,30.08,48.78,21.14,77.99,123
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",235,123,31.71,47.97,20.33,70.99,123
FLOOR_PIVOT,SHORT,FLOOR_PIVOT_FADE_SHORT,"real: stop=26 target=35",240,123,30.89,47.97,21.14,69.61,123
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",0,113,43.36,55.75,0.88,184.38,113
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",5,113,48.67,50.44,0.88,166.65,113
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",10,113,46.90,52.21,0.88,198.12,113
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",15,113,47.79,51.33,0.88,160.07,113
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",20,112,43.75,55.36,0.89,120.97,112
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",25,112,53.57,45.54,0.89,161.89,112
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",30,112,42.86,56.25,0.89,156.78,112
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",35,112,50.00,49.11,0.89,142.21,112
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",40,112,41.07,57.14,1.79,136.86,112
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",45,112,42.86,55.36,1.79,175.39,112
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",50,112,44.64,52.68,2.68,181.95,112
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",55,112,50.89,46.43,2.68,130.11,112
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",60,112,48.21,50.00,1.79,147.94,112
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",65,112,50.89,46.43,2.68,170.14,112
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",70,112,49.11,48.21,2.68,148.43,112
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",75,112,44.64,53.57,1.79,119.03,112
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",80,112,46.43,51.79,1.79,114.70,112
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",85,112,36.61,61.61,1.79,139.77,112
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",90,112,41.96,54.46,3.57,119.51,112
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",95,112,46.43,51.79,1.79,129.37,112
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",100,111,37.84,59.46,2.70,113.57,111
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",105,111,36.04,60.36,3.60,78.72,111
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",110,111,36.94,58.56,4.50,94.74,111
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",115,111,38.74,55.86,5.41,111.59,111
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",120,111,41.44,54.05,4.50,86.55,111
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",125,111,42.34,51.35,6.31,116.94,111
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",130,111,45.05,49.55,5.41,121.36,111
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",135,111,41.44,53.15,5.41,111.14,111
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",140,111,46.85,45.95,7.21,101.93,111
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",145,111,41.44,50.45,8.11,98.64,111
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",150,111,40.54,52.25,7.21,88.68,111
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",155,111,45.05,48.65,6.31,100.77,111
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",160,111,39.64,53.15,7.21,107.10,111
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",165,110,43.64,50.00,6.36,104.67,110
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",170,110,44.55,48.18,7.27,100.21,110
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",175,110,47.27,43.64,9.09,88.75,110
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",180,110,45.45,47.27,7.27,85.00,110
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",185,110,44.55,48.18,7.27,77.52,110
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",190,110,40.91,50.91,8.18,60.05,110
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",195,110,40.91,50.00,9.09,71.53,110
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",200,110,39.09,52.73,8.18,58.26,110
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",205,110,43.64,45.45,10.91,65.96,110
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",210,110,46.36,40.91,12.73,84.90,110
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",215,110,37.27,51.82,10.91,68.32,110
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",220,110,41.82,44.55,13.64,75.26,110
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",225,110,42.73,44.55,12.73,63.95,110
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",230,110,45.45,40.91,13.64,65.78,110
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",235,110,46.36,40.91,12.73,69.31,110
FLOOR_R1,SHORT,FLOOR_R1_FADE_SHORT,"real: stop=32 target=37",240,110,45.45,40.91,13.64,56.99,110
FLOOR_R2,SHORT,FLOOR_R2_FADE_SHORT,"real: stop=37 target=38",0,58,53.45,46.55,0.00,107.17,58
FLOOR_R2,SHORT,FLOOR_R2_FADE_SHORT,"real: stop=37 target=38",5,58,39.66,60.34,0.00,69.45,58
FLOOR_R2,SHORT,FLOOR_R2_FADE_SHORT,"real: stop=37 target=38",10,58,50.00,50.00,0.00,86.18,58
FLOOR_R2,SHORT,FLOOR_R2_FADE_SHORT,"real: stop=37 target=38",15,58,44.83,53.45,1.72,85.90,58
FLOOR_R2,SHORT,FLOOR_R2_FADE_SHORT,"real: stop=37 target=38",20,58,48.28,46.55,5.17,85.79,58
FLOOR_R2,SHORT,FLOOR_R2_FADE_SHORT,"real: stop=37 target=38",25,58,48.28,46.55,5.17,68.80,58
FLOOR_R2,SHORT,FLOOR_R2_FADE_SHORT,"real: stop=37 target=38",30,58,56.90,36.21,6.90,72.20,58
