date,session,swing_width,type,confirmation_window_hours,confluence_count,dormancy_hours,touch_vol_z,break_vol_z,z_conf,z_dorm,z_touch,z_break,composite_score,quintile,entry,stop,target_p50,target_p75,p50_hit,p75_hit,stop_hit_p50,stop_hit_p75,time_exit_p50,pnl_p50,pnl_p75,pnl_usd_p50,pnl_usd_p75
2025-12-30,GLOBEX,3,LOW,1,4,7.58,0.1852,1.2321,-1.4267,-0.4791,-0.9145,-0.8311,-3.6513,1,25699.25,25719.25,25686.68,25652.34,0,0,1,1,0,-20.00,-20.00,-42.00,-42.00
2025-09-10,GLOBEX,3,LOW,1,2,0.67,-0.5335,0.1500,-1.0013,-0.4841,-1.0338,-1.1266,-3.6458,1,23895.75,23912.25,23885.00,23855.65,1,0,0,1,0,10.75,-16.50,19.50,-35.00
2025-10-20,GLOBEX,3,HIGH,1,2,401.78,-0.7144,-0.8018,-1.0013,-0.1932,-1.0639,-1.3865,-3.6449,1,25432.25,25390.00,25446.13,25484.03,1,1,0,0,0,13.88,51.78,25.76,101.56
2025-09-17,GLOBEX,3,HIGH,1,1,0.83,-1.0966,-1.4027,-0.4695,-0.4839,-1.1273,-1.5506,-3.6315,1,24298.50,24288.75,24308.72,24336.61,1,1,0,0,0,10.22,38.11,18.43,74.23
2025-12-26,GLOBEX,3,HIGH,1,4,1.42,0.3093,1.2618,-1.4267,-0.4835,-0.8939,-0.8230,-3.6271,1,25887.00,25875.50,25899.41,25933.28,0,0,1,1,0,-11.50,-11.50,-25.00,-25.00
2025-10-06,RTH,3,HIGH,1,1,4.13,-1.4055,-1.1937,-0.4695,-0.4816,-1.1786,-1.4936,-3.6233,1,25443.00,25429.00,25452.63,25478.92,1,1,0,0,0,9.63,35.92,17.26,69.83
2025-09-30,GLOBEX,3,HIGH,1,1,12.63,-0.9335,-1.4794,-0.4695,-0.4754,-1.1002,-1.5716,-3.6168,1,25106.75,25095.25,25116.10,25141.64,0,0,1,1,0,-11.50,-11.50,-25.00,-25.00
2026-06-19,GLOBEX,3,HIGH,1,3,4.17,3.0553,-0.9569,-1.2672,-0.4815,-0.4379,-1.4289,-3.6155,1,30682.25,30664.00,30706.83,30773.93,0,0,1,1,0,-18.25,-18.25,-38.50,-38.50
2025-09-18,RTH,5,LOW,1,1,1.17,-1.2073,-1.2624,-0.4695,-0.4837,-1.1457,-1.5123,-3.6113,1,24472.00,24484.75,24462.00,24434.70,1,0,0,1,0,10.00,-12.75,18.00,-27.50
2025-10-07,RTH,5,LOW,1,1,1.72,-1.3074,-1.1429,-0.4695,-0.4833,-1.1623,-1.4797,-3.5949,1,25360.25,25367.75,25350.95,25325.56,0,0,1,1,0,-7.50,-7.50,-17.00,-17.00
2026-08-13,GLOBEX,3,LOW,1,9,1.25,0.5701,2.3916,-1.7458,-0.4836,-0.8506,-0.5144,-3.5944,1,29842.25,29853.25,29820.32,29760.45,1,0,0,1,0,21.93,-11.00,41.86,-24.00
2025-09-30,GLOBEX,5,HIGH,1,1,12.77,-0.9335,-1.3918,-0.4695,-0.4753,-1.1002,-1.5477,-3.5928,1,25106.75,25095.25,25116.10,25141.64,0,0,1,1,0,-11.50,-11.50,-25.00,-25.00
2025-12-28,RTH,5,HIGH,1,5,3.00,1.9103,0.8063,-1.5331,-0.4824,-0.6280,-0.9474,-3.5908,1,25891.25,25874.75,25903.82,25938.14,0,0,1,1,0,-16.50,-16.50,-35.00,-35.00
2025-10-07,RTH,3,LOW,1,1,73.40,-1.2772,-1.3329,-0.4695,-0.4313,-1.1573,-1.5316,-3.5898,1,25360.25,25367.75,25350.95,25325.56,0,0,1,1,0,-7.50,-7.50,-17.00,-17.00
2025-10-10,RTH,3,HIGH,1,1,19.43,-1.3898,-1.1200,-0.4695,-0.4705,-1.1760,-1.4734,-3.5894,1,25176.75,25156.50,25186.38,25212.68,0,0,1,1,0,-20.25,-20.25,-42.50,-42.50
2025-12-29,GLOBEX,3,LOW,1,2,1.33,0.3812,-0.1896,-1.0013,-0.4836,-0.8819,-1.2193,-3.5862,1,25777.50,25795.00,25764.93,25730.61,1,1,0,0,0,12.57,46.89,23.14,91.77
2025-09-18,RTH,3,LOW,1,1,0.58,-1.2073,-1.1593,-0.4695,-0.4841,-1.1457,-1.4842,-3.5836,1,24472.00,24484.75,24462.00,24434.70,1,0,0,1,0,10.00,-12.75,18.00,-27.50
2025-10-07,RTH,3,LOW,1,1,1.40,-1.3074,-1.0923,-0.4695,-0.4835,-1.1623,-1.4659,-3.5813,1,25360.25,25367.75,25350.95,25325.56,0,0,1,1,0,-7.50,-7.50,-17.00,-17.00
2025-12-28,RTH,3,HIGH,1,5,2.83,1.9103,0.8486,-1.5331,-0.4825,-0.6280,-0.9358,-3.5794,1,25891.25,25874.75,25903.82,25938.14,0,0,1,1,0,-16.50,-16.50,-35.00,-35.00
2025-12-26,GLOBEX,5,LOW,1,5,11.00,0.7612,1.5294,-1.5331,-0.4766,-0.8188,-0.7499,-3.5784,1,25881.00,25891.75,25868.59,25834.72,1,1,0,0,0,12.41,46.28,22.81,90.56
2025-10-07,RTH,5,LOW,1,1,73.62,-1.2772,-1.2740,-0.4695,-0.4312,-1.1573,-1.5155,-3.5735,1,25360.25,25367.75,25350.95,25325.56,0,0,1,1,0,-7.50,-7.50,-17.00,-17.00
2025-09-19,RTH,3,HIGH,1,1,5.92,-1.1787,-1.1508,-0.4695,-0.4803,-1.1410,-1.4818,-3.5726,1,24524.50,24517.00,24534.46,24561.66,1,1,0,0,0,9.96,37.16,17.92,72.31
2026-07-15,GLOBEX,3,HIGH,1,3,8.92,0.2716,0.8810,-1.2672,-0.4781,-0.9001,-0.9270,-3.5724,1,29974.75,29941.75,29997.21,30058.53,1,0,0,1,0,22.46,-33.00,42.92,-68.00
2025-09-10,RTH,3,LOW,1,2,3.17,0.0773,0.0602,-1.0013,-0.4823,-0.9324,-1.1511,-3.5671,1,23891.00,23906.50,23880.25,23850.90,0,0,1,1,0,-15.50,-15.50,-33.00,-33.00
2025-09-18,RTH,3,LOW,1,1,2.75,-1.2261,-1.0682,-0.4695,-0.4826,-1.1488,-1.4593,-3.5602,1,24472.00,24484.75,24462.00,24434.70,1,0,0,1,0,10.00,-12.75,18.00,-27.50
2025-10-14,RTH,3,LOW,1,1,28.33,-1.1990,-1.1464,-0.4695,-0.4640,-1.1443,-1.4807,-3.5585,1,24999.75,25026.50,24988.79,24958.86,1,1,0,0,0,10.96,40.89,19.93,79.79
2025-12-26,GLOBEX,5,LOW,1,4,6.75,0.5856,1.3368,-1.4267,-0.4797,-0.8480,-0.8025,-3.5568,1,25871.50,25877.75,25859.09,25825.22,0,0,1,1,0,-6.25,-6.25,-14.50,-14.50
2025-10-02,RTH,5,HIGH,1,1,2.10,-0.8043,-1.3059,-0.4695,-0.4830,-1.0788,-1.5242,-3.5556,1,25336.00,25332.25,25345.65,25371.99,1,1,0,0,0,9.65,35.99,17.29,69.98
2025-12-29,GLOBEX,5,LOW,1,2,1.50,0.3812,-0.0728,-1.0013,-0.4835,-0.8819,-1.1874,-3.5541,1,25777.50,25795.00,25764.93,25730.61,1,1,0,0,0,12.57,46.89,23.14,91.77
2025-09-17,RTH,5,HIGH,1,1,1.17,-1.5393,-0.8509,-0.4695,-0.4837,-1.2008,-1.4000,-3.5540,1,24329.25,24322.75,24339.47,24367.36,1,0,0,1,0,10.22,-6.50,18.43,-15.00
2025-12-24,GLOBEX,3,HIGH,1,2,1.00,0.3761,-0.0524,-1.0013,-0.4838,-0.8828,-1.1819,-3.5498,1,25811.00,25802.25,25823.72,25858.46,0,0,1,1,0,-8.75,-8.75,-19.50,-19.50
2025-09-19,RTH,5,HIGH,1,1,6.08,-1.1787,-1.0649,-0.4695,-0.4801,-1.1410,-1.4584,-3.5490,1,24524.50,24517.00,24534.46,24561.66,1,1,0,0,0,9.96,37.16,17.92,72.31
2025-09-17,RTH,3,HIGH,1,1,1.00,-1.5393,-0.8253,-0.4695,-0.4838,-1.2008,-1.3929,-3.5472,1,24329.25,24322.75,24339.47,24367.36,1,0,0,1,0,10.22,-6.50,18.43,-15.00
2026-08-25,GLOBEX,5,LOW,1,4,9.25,2.1100,0.4504,-1.4267,-0.4778,-0.5948,-1.0445,-3.5440,1,29262.00,29278.75,29243.09,29191.47,1,1,0,0,0,18.91,70.53,35.82,139.07
2025-10-02,RTH,3,HIGH,1,1,1.98,-0.8043,-1.2421,-0.4695,-0.4831,-1.0788,-1.5068,-3.5382,1,25336.00,25332.25,25345.65,25371.99,1,1,0,0,0,9.65,35.99,17.29,69.98
2025-10-07,RTH,3,LOW,1,1,97.32,-1.3457,-1.1645,-0.4695,-0.4140,-1.1687,-1.4856,-3.5378,1,25270.00,25316.75,25260.70,25235.31,1,0,0,1,0,9.30,-46.75,16.60,-95.50
2025-10-19,RTH,5,HIGH,1,1,21.38,-1.0945,-1.0861,-0.4695,-0.4690,-1.1270,-1.4642,-3.5297,1,25207.75,25202.50,25221.63,25259.53,1,1,0,0,0,13.88,51.78,25.76,101.56
2025-10-19,RTH,3,HIGH,1,1,21.22,-1.0945,-1.0847,-0.4695,-0.4692,-1.1270,-1.4638,-3.5295,1,25207.75,25202.50,25221.63,25259.53,1,1,0,0,0,13.88,51.78,25.76,101.56
2025-10-10,RTH,3,LOW,1,1,53.72,-1.0849,-1.1740,-0.4695,-0.4456,-1.1254,-1.4882,-3.5287,1,25064.25,25128.75,25054.62,25028.32,1,1,0,0,0,9.63,35.93,17.26,69.86
2025-09-10,RTH,5,LOW,1,2,3.33,0.0773,0.2032,-1.0013,-0.4821,-0.9324,-1.1121,-3.5279,1,23891.00,23906.50,23880.25,23850.90,0,0,1,1,0,-15.50,-15.50,-33.00,-33.00
2025-10-06,RTH,5,HIGH,1,1,98.07,-1.4055,-1.0923,-0.4695,-0.4134,-1.1786,-1.4659,-3.5275,1,25443.00,25429.00,25452.63,25478.92,1,1,0,0,0,9.63,35.92,17.26,69.83
2026-03-17,GLOBEX,3,HIGH,1,4,1.25,0.7676,1.3695,-1.4267,-0.4836,-0.8178,-0.7935,-3.5217,1,25052.00,25029.25,25070.14,25119.65,1,1,0,0,0,18.14,67.65,34.27,133.31
2025-12-30,GLOBEX,5,LOW,1,3,6.25,1.0293,0.6142,-1.2672,-0.4800,-0.7743,-0.9998,-3.5213,1,25711.25,25728.50,25698.68,25664.34,0,0,1,1,0,-17.25,-17.25,-36.50,-36.50
2025-09-17,GLOBEX,3,LOW,1,1,0.67,-0.7876,-1.1771,-0.4695,-0.4841,-1.0760,-1.4890,-3.5187,1,24335.75,24342.25,24325.53,24297.64,0,0,1,1,0,-6.50,-6.50,-15.00,-15.00
2025-10-17,RTH,3,HIGH,1,1,48.67,-1.1713,-1.0709,-0.4695,-0.4493,-1.1397,-1.4600,-3.5186,1,25220.00,25208.75,25233.30,25269.61,1,1,0,0,0,13.30,49.61,24.60,97.22
2026-08-13,GLOBEX,5,LOW,1,9,7.50,0.5701,2.6639,-1.7458,-0.4791,-0.8506,-0.4400,-3.5155,1,29842.25,29853.25,29820.32,29760.45,1,0,0,1,0,21.93,-11.00,41.86,-24.00
2026-08-24,GLOBEX,3,LOW,1,5,0.58,0.5421,1.9275,-1.5331,-0.4841,-0.8552,-0.6412,-3.5136,1,29093.50,29110.00,29073.70,29019.62,0,0,1,1,0,-16.50,-16.50,-35.00,-35.00
2025-10-17,RTH,3,LOW,1,1,37.27,-1.1369,-1.0363,-0.4695,-0.4575,-1.1340,-1.4506,-3.5117,1,25108.00,25148.00,25094.70,25058.39,1,0,0,1,0,13.30,-40.00,24.60,-82.00
2025-10-22,RTH,3,HIGH,1,1,22.13,-1.1348,-0.9974,-0.4695,-0.4685,-1.1337,-1.4399,-3.5117,1,25245.00,25121.75,25258.97,25297.10,1,0,0,1,0,13.97,-123.25,25.93,-248.50
2025-12-29,GLOBEX,3,HIGH,1,4,5.25,1.8091,0.7648,-1.4267,-0.4807,-0.6448,-0.9587,-3.5110,1,25736.75,25731.00,25749.32,25783.64,0,0,1,1,0,-5.75,-5.75,-13.50,-13.50
2025-10-15,RTH,5,HIGH,1,1,1.12,-0.8989,-1.0591,-0.4695,-0.4837,-1.0945,-1.4568,-3.5046,1,25205.00,25179.50,25216.89,25249.35,1,1,0,0,0,11.89,44.35,21.78,86.69
2025-10-22,RTH,5,HIGH,1,1,22.82,-1.1348,-0.9715,-0.4695,-0.4680,-1.1337,-1.4329,-3.5041,1,25245.00,25121.75,25258.97,25297.10,1,0,0,1,0,13.97,-123.25,25.93,-248.50
2025-10-17,RTH,5,HIGH,1,1,55.12,-1.1713,-1.0343,-0.4695,-0.4446,-1.1397,-1.4500,-3.5039,1,25220.00,25208.75,25233.30,25269.61,1,1,0,0,0,13.30,49.61,24.60,97.22
2025-10-23,RTH,3,HIGH,1,1,1.00,-1.0132,-0.9797,-0.4695,-0.4838,-1.1135,-1.4351,-3.5020,1,25468.50,25454.50,25483.37,25523.96,0,0,1,1,0,-14.00,-14.00,-30.00,-30.00
2025-12-26,GLOBEX,5,HIGH,1,5,1.33,2.5684,0.7425,-1.5331,-0.4836,-0.5187,-0.9648,-3.5002,1,25895.00,25892.50,25907.41,25941.28,0,0,1,1,0,-2.50,-2.50,-7.00,-7.00
2025-10-21,GLOBEX,3,HIGH,1,1,17.58,-1.0357,-0.9994,-0.4695,-0.4718,-1.1172,-1.4405,-3.4991,1,25586.75,25564.50,25600.73,25638.88,0,0,1,1,0,-22.25,-22.25,-46.50,-46.50
2025-12-26,GLOBEX,3,HIGH,1,3,1.92,1.3656,0.5076,-1.2672,-0.4832,-0.7185,-1.0289,-3.4978,1,25881.75,25876.25,25894.16,25928.03,0,0,1,1,0,-5.50,-5.50,-13.00,-13.00
2025-12-24,GLOBEX,3,HIGH,1,2,0.83,-0.0048,0.3714,-1.0013,-0.4839,-0.9460,-1.0661,-3.4974,1,25827.50,25817.00,25840.22,25874.96,0,0,1,1,0,-10.50,-10.50,-23.00,-23.00
2025-09-10,GLOBEX,3,LOW,1,3,548.83,0.2030,-0.2357,-1.2672,-0.0865,-0.9115,-1.2319,-3.4971,1,23862.75,23871.25,23852.00,23822.65,1,0,0,1,0,10.75,-8.50,19.50,-19.00
2025-10-15,RTH,3,HIGH,1,1,0.90,-0.8989,-1.0311,-0.4695,-0.4839,-1.0945,-1.4492,-3.4971,1,25205.00,25179.50,25216.89,25249.35,1,1,0,0,0,11.89,44.35,21.78,86.69
2026-03-17,GLOBEX,5,HIGH,1,4,1.42,0.7676,1.4634,-1.4267,-0.4835,-0.8178,-0.7679,-3.4959,1,25052.00,25029.25,25070.14,25119.65,1,1,0,0,0,18.14,67.65,34.27,133.31
2026-08-31,GLOBEX,3,LOW,1,3,15.25,0.6985,0.8961,-1.2672,-0.4735,-0.8292,-0.9228,-3.4927,1,29489.50,29505.00,29473.53,29429.91,0,0,1,1,0,-15.50,-15.50,-33.00,-33.00
2025-10-21,GLOBEX,5,HIGH,1,1,22.67,-1.0357,-0.9829,-0.4695,-0.4681,-1.1172,-1.4360,-3.4909,1,25586.75,25564.50,25600.73,25638.88,0,0,1,1,0,-22.25,-22.25,-46.50,-46.50
2025-12-30,GLOBEX,3,LOW,1,3,6.08,1.0293,0.7281,-1.2672,-0.4801,-0.7743,-0.9687,-3.4903,1,25711.25,25728.50,25698.68,25664.34,0,0,1,1,0,-17.25,-17.25,-36.50,-36.50
2025-10-09,RTH,5,HIGH,1,1,51.30,-0.7625,-1.2182,-0.4695,-0.4473,-1.0719,-1.5003,-3.4890,1,25523.25,25520.00,25533.00,25559.63,1,1,0,0,0,9.75,36.38,17.50,70.76
2026-08-25,GLOBEX,3,LOW,1,4,9.08,2.1100,0.6596,-1.4267,-0.4780,-0.5948,-0.9874,-3.4869,1,29262.00,29278.75,29243.09,29191.47,1,1,0,0,0,18.91,70.53,35.82,139.07
2025-09-10,GLOBEX,5,LOW,1,3,613.75,0.2030,-0.3687,-1.2672,-0.0394,-0.9115,-1.2683,-3.4864,1,23862.75,23871.25,23852.00,23822.65,1,0,0,1,0,10.75,-8.50,19.50,-19.00
2025-10-09,RTH,3,HIGH,1,1,51.15,-0.7625,-1.2060,-0.4695,-0.4475,-1.0719,-1.4969,-3.4858,1,25523.25,25520.00,25533.00,25559.63,1,1,0,0,0,9.75,36.38,17.50,70.76
2025-12-31,GLOBEX,3,HIGH,1,4,8.58,1.2810,1.1701,-1.4267,-0.4783,-0.7325,-0.8480,-3.4856,1,25645.75,25633.75,25657.94,25691.24,1,1,0,0,0,12.19,45.49,22.39,88.98
2025-09-17,GLOBEX,3,LOW,1,1,9.25,-1.2653,-0.7879,-0.4695,-0.4778,-1.1554,-1.3827,-3.4855,1,24278.75,24287.50,24268.53,24240.64,0,0,1,1,0,-8.75,-8.75,-19.50,-19.50
2025-12-24,GLOBEX,3,HIGH,1,3,10.42,1.3712,0.5349,-1.2672,-0.4770,-0.7175,-1.0215,-3.4832,1,25827.50,25817.00,25840.22,25874.96,0,0,1,1,0,-10.50,-10.50,-23.00,-23.00
2025-11-20,RTH,5,LOW,1,4,1073.85,-0.5914,-0.4983,-1.4267,0.2943,-1.0434,-1.3036,-3.4795,1,25187.25,25244.00,25171.00,25126.63,1,0,0,1,0,16.25,-56.75,30.50,-115.50
2025-09-18,GLOBEX,3,LOW,1,1,12.17,-1.1164,-0.8590,-0.4695,-0.4757,-1.1306,-1.4021,-3.4780,1,24463.00,24464.00,24453.00,24425.70,1,0,0,1,0,10.00,-1.00,18.00,-4.00
2025-11-04,RTH,3,LOW,1,1,2.05,-0.9773,-0.9014,-0.4695,-0.4831,-1.1075,-1.4137,-3.4739,1,26032.75,26067.75,26017.41,25975.53,1,1,0,0,0,15.34,57.22,28.68,112.43
2025-11-20,RTH,3,LOW,1,4,1073.70,-0.5914,-0.4757,-1.4267,0.2942,-1.0434,-1.2975,-3.4735,1,25187.25,25244.00,25171.00,25126.63,1,0,0,1,0,16.25,-56.75,30.50,-115.50
2025-11-04,RTH,5,LOW,1,1,2.30,-0.9773,-0.8984,-0.4695,-0.4829,-1.1075,-1.4129,-3.4729,1,26032.75,26067.75,26017.41,25975.53,1,1,0,0,0,15.34,57.22,28.68,112.43
2025-09-10,GLOBEX,3,HIGH,1,2,1.25,1.3013,-0.3045,-1.0013,-0.4836,-0.7291,-1.2507,-3.4648,1,23936.50,23933.00,23947.25,23976.60,1,0,0,1,0,10.75,-3.50,19.50,-9.00
2025-09-17,GLOBEX,3,HIGH,1,1,3.33,-0.8401,-0.9527,-0.4695,-0.4821,-1.0847,-1.4278,-3.4642,1,24298.50,24288.75,24308.72,24336.61,1,1,0,0,0,10.22,38.11,18.43,74.23
2025-12-30,GLOBEX,5,HIGH,1,3,2.42,0.7827,0.9885,-1.2672,-0.4828,-0.8153,-0.8976,-3.4628,1,25756.75,25742.25,25769.32,25803.66,0,0,1,1,0,-14.50,-14.50,-31.00,-31.00
2025-11-04,GLOBEX,3,LOW,1,1,55.55,-1.2768,-0.8032,-0.4695,-0.4443,-1.1573,-1.3869,-3.4580,1,25715.00,25747.50,25699.66,25657.78,1,1,0,0,0,15.34,57.22,28.68,112.43
2026-06-22,RTH,5,HIGH,1,1,1.58,-0.9825,-0.8052,-0.4695,-0.4834,-1.1084,-1.3875,-3.4488,1,30729.25,30707.50,30753.39,30819.30,0,0,1,1,0,-21.75,-21.75,-45.50,-45.50
2025-09-18,GLOBEX,3,HIGH,1,1,0.67,-0.9445,-0.8243,-0.4695,-0.4841,-1.1021,-1.3927,-3.4484,1,24498.75,24491.25,24508.75,24536.05,0,0,1,1,0,-7.50,-7.50,-17.00,-17.00
2025-12-30,GLOBEX,3,HIGH,1,3,2.25,0.7827,1.0515,-1.2672,-0.4829,-0.8153,-0.8804,-3.4458,1,25756.75,25742.25,25769.32,25803.66,0,0,1,1,0,-14.50,-14.50,-31.00,-31.00
2025-10-16,GLOBEX,5,HIGH,1,1,7.98,-0.8605,-0.8786,-0.4695,-0.4788,-1.0881,-1.4075,-3.4440,1,25280.00,25228.00,25292.55,25326.82,1,1,0,0,0,12.55,46.82,23.10,91.63
2025-12-26,GLOBEX,3,HIGH,1,5,0.75,2.5684,0.9601,-1.5331,-0.4840,-0.5187,-0.9054,-3.4412,1,25895.00,25892.50,25907.41,25941.28,0,0,1,1,0,-2.50,-2.50,-7.00,-7.00
2025-11-30,GLOBEX,3,LOW,1,2,0.75,0.8187,0.0891,-1.0013,-0.4840,-0.8093,-1.1432,-3.4378,1,25324.00,25343.50,25304.18,25250.07,1,0,0,1,0,19.82,-19.50,37.64,-41.00
2025-09-10,GLOBEX,5,LOW,1,2,1.33,0.2531,0.4326,-1.0013,-0.4836,-0.9032,-1.0494,-3.4375,1,23895.75,23912.25,23885.00,23855.65,1,0,0,1,0,10.75,-16.50,19.50,-35.00
2025-10-07,GLOBEX,5,LOW,1,1,104.60,-0.8372,-1.1174,-0.4695,-0.4087,-1.0843,-1.4727,-3.4352,1,25285.25,25296.00,25275.95,25250.56,1,1,0,0,0,9.30,34.69,16.60,67.37
2025-10-07,GLOBEX,3,LOW,1,1,90.37,-0.8372,-1.0756,-0.4695,-0.4190,-1.0843,-1.4613,-3.4341,1,25285.25,25296.00,25275.95,25250.56,1,1,0,0,0,9.30,34.69,16.60,67.37
2025-09-17,GLOBEX,3,HIGH,1,1,0.92,-0.6403,-0.9478,-0.4695,-0.4839,-1.0516,-1.4264,-3.4314,1,24369.50,24365.75,24379.72,24407.61,1,1,0,0,0,10.22,38.11,18.43,74.23
2025-10-16,GLOBEX,3,HIGH,1,1,2.50,-0.8535,-0.8169,-0.4695,-0.4827,-1.0870,-1.3907,-3.4299,1,25188.50,25187.00,25201.05,25235.32,1,1,0,0,0,12.55,46.82,23.10,91.63
2025-10-16,GLOBEX,3,HIGH,1,1,7.25,-0.8605,-0.8229,-0.4695,-0.4793,-1.0881,-1.3923,-3.4293,1,25280.00,25228.00,25292.55,25326.82,1,1,0,0,0,12.55,46.82,23.10,91.63
2025-09-10,GLOBEX,3,LOW,1,2,0.75,0.2531,0.4665,-1.0013,-0.4840,-0.9032,-1.0402,-3.4287,1,23895.75,23912.25,23885.00,23855.65,1,0,0,1,0,10.75,-16.50,19.50,-35.00
2025-11-30,GLOBEX,5,LOW,1,2,0.92,0.8187,0.1398,-1.0013,-0.4839,-0.8093,-1.1294,-3.4239,1,25324.00,25343.50,25304.18,25250.07,1,0,0,1,0,19.82,-19.50,37.64,-41.00
2025-12-24,GLOBEX,5,HIGH,1,3,12.08,1.3712,0.7504,-1.2672,-0.4758,-0.7175,-0.9626,-3.4231,1,25827.50,25817.00,25840.22,25874.96,0,0,1,1,0,-10.50,-10.50,-23.00,-23.00
2026-02-16,RTH,3,HIGH,1,3,82.33,0.1542,1.3040,-1.2672,-0.4248,-0.9196,-0.8114,-3.4231,1,24774.25,24767.50,24793.25,24845.14,0,0,1,1,0,-6.75,-6.75,-15.50,-15.50
2026-08-13,GLOBEX,3,HIGH,1,3,0.92,1.0882,0.9550,-1.2672,-0.4839,-0.7645,-0.9068,-3.4224,1,29906.50,29900.25,29928.43,29988.30,0,0,1,1,0,-6.25,-6.25,-14.50,-14.50
2026-07-05,RTH,3,HIGH,1,6,1.08,-0.9554,3.4536,-1.6090,-0.4838,-1.1039,-0.2244,-3.4211,1,29952.25,29922.50,29980.49,30057.61,1,0,0,1,0,28.24,-29.75,54.49,-61.50
2025-12-31,GLOBEX,5,HIGH,1,6,178.42,0.5674,2.0662,-1.6090,-0.3552,-0.8510,-0.6033,-3.4185,1,25696.25,25694.50,25708.44,25741.74,0,0,1,1,0,-1.75,-1.75,-5.50,-5.50
2025-11-04,RTH,5,LOW,1,1,7.67,-0.8037,-0.8183,-0.4695,-0.4790,-1.0787,-1.3910,-3.4183,1,25879.50,25910.50,25864.16,25822.28,0,0,1,1,0,-31.00,-31.00,-64.00,-64.00
2025-10-03,GLOBEX,3,LOW,1,1,5.52,-0.7622,-0.8344,-0.4695,-0.4806,-1.0718,-1.3954,-3.4173,1,25313.75,25328.00,25304.14,25277.90,0,0,1,1,0,-14.25,-14.25,-30.50,-30.50
2025-09-17,GLOBEX,3,HIGH,1,1,0.67,-0.8066,-0.7936,-0.4695,-0.4841,-1.0792,-1.3843,-3.4171,1,24298.50,24288.75,24308.72,24336.61,1,1,0,0,0,10.22,38.11,18.43,74.23
2025-09-17,GLOBEX,5,HIGH,1,1,2.17,-0.6877,-0.8591,-0.4695,-0.4830,-1.0594,-1.4022,-3.4141,1,24294.00,24285.25,24304.22,24332.11,1,0,0,1,0,10.22,-8.75,18.43,-19.50
2025-09-17,GLOBEX,5,HIGH,1,1,4.83,-0.8066,-0.7769,-0.4695,-0.4810,-1.0792,-1.3797,-3.4095,1,24298.50,24288.75,24308.72,24336.61,1,1,0,0,0,10.22,38.11,18.43,74.23
2025-12-31,GLOBEX,3,HIGH,1,6,2.00,0.5674,2.5678,-1.6090,-0.4831,-0.8510,-0.4663,-3.4095,1,25696.25,25694.50,25708.44,25741.74,0,0,1,1,0,-1.75,-1.75,-5.50,-5.50
2025-10-14,GLOBEX,3,LOW,1,1,28.83,-0.7939,-0.8480,-0.4695,-0.4636,-1.0771,-1.3991,-3.4094,1,24951.75,25002.25,24940.79,24910.86,0,0,1,1,0,-50.50,-50.50,-103.00,-103.00
2025-11-04,GLOBEX,5,LOW,1,1,5.33,-0.6773,-0.8548,-0.4695,-0.4807,-1.0577,-1.4010,-3.4089,1,25988.00,25995.75,25972.66,25930.78,1,0,0,1,0,15.34,-7.75,28.68,-17.50
2025-10-23,RTH,3,HIGH,1,1,146.42,-1.0020,-1.0295,-0.4695,-0.3784,-1.1116,-1.4487,-3.4083,1,25388.00,25362.75,25402.87,25443.46,0,0,1,1,0,-25.25,-25.25,-52.50,-52.50
2025-11-04,RTH,3,LOW,1,1,7.50,-0.8037,-0.7812,-0.4695,-0.4791,-1.0787,-1.3809,-3.4083,1,25879.50,25910.50,25864.16,25822.28,0,0,1,1,0,-31.00,-31.00,-64.00,-64.00
2025-12-24,GLOBEX,5,HIGH,1,2,1.00,-0.0048,0.7054,-1.0013,-0.4838,-0.9460,-0.9749,-3.4061,1,25827.50,25817.00,25840.22,25874.96,0,0,1,1,0,-10.50,-10.50,-23.00,-23.00
2025-10-24,GLOBEX,3,HIGH,1,1,32.37,-0.7827,-0.8503,-0.4695,-0.4611,-1.0752,-1.3998,-3.4056,1,25608.00,25587.75,25622.77,25663.08,1,1,0,0,0,14.77,55.08,27.53,108.16
2025-09-17,GLOBEX,3,HIGH,1,1,2.00,-0.6877,-0.8207,-0.4695,-0.4831,-1.0594,-1.3917,-3.4038,1,24294.00,24285.25,24304.22,24332.11,1,0,0,1,0,10.22,-8.75,18.43,-19.50
2025-11-04,GLOBEX,3,LOW,1,1,0.80,-0.8205,-0.7320,-0.4695,-0.4840,-1.0815,-1.3675,-3.4025,1,26021.75,26047.75,26006.41,25964.53,1,0,0,1,0,15.34,-26.00,28.68,-54.00
2025-10-17,RTH,3,LOW,1,1,213.52,-1.1197,-1.1148,-0.4695,-0.3297,-1.1312,-1.4720,-3.4024,1,25248.75,25265.50,25235.45,25199.14,0,0,1,1,0,-16.75,-16.75,-35.50,-35.50
2026-06-22,RTH,3,HIGH,1,1,1.42,-0.9825,-0.6337,-0.4695,-0.4835,-1.1084,-1.3406,-3.4021,1,30729.25,30707.50,30753.39,30819.30,0,0,1,1,0,-21.75,-21.75,-45.50,-45.50
2025-09-18,GLOBEX,3,LOW,1,1,2.02,-0.6391,-0.8331,-0.4695,-0.4831,-1.0514,-1.3951,-3.3991,1,24463.00,24464.00,24453.00,24425.70,1,0,0,1,0,10.00,-1.00,18.00,-4.00
