swing_width,type,pivot_date,pivot_month,pivot_session,confluence_bucket,touchVolZ,breakVolZ,dormancy_hours,dormancy_bucket,broken,mfe_pts,mfe_atr,break_date,break_month
3,LOW,2025-09-10,2025-09,RTH,0,-1.0136,-0.7924,2.97,LONG,1,134.5000,0.5899,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,1,-0.6217,-0.8669,1.70,MEDIUM,1,15.5000,0.0680,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,RTH,0,-0.6034,-0.7950,0.17,SHORT,1,134.5000,0.5899,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,2+,-1.2279,-0.6733,3.72,LONG,1,5.7500,0.0252,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,RTH,2+,-0.3534,-0.8523,2.57,MEDIUM,1,141.0000,0.6184,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,RTH,0,-0.6989,-1.0037,0.67,MEDIUM,1,134.5000,0.5899,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,0,-0.8929,-0.5088,2.37,MEDIUM,0,,,,
3,HIGH,2025-09-10,2025-09,RTH,0,1.3450,-0.9636,0.87,MEDIUM,0,,,,
3,LOW,2025-09-10,2025-09,RTH,2+,1.0452,-0.8157,27.40,LONG,0,,,,
3,LOW,2025-09-10,2025-09,RTH,0,-1.0495,-0.3560,29.07,LONG,0,,,,
3,LOW,2025-09-10,2025-09,RTH,1,-1.4575,-0.5180,26.85,LONG,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-0.4092,-0.7350,2.22,MEDIUM,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-0.8049,-0.6276,1.23,MEDIUM,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.5402,-0.6432,0.15,SHORT,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-0.0351,-0.3941,2.10,MEDIUM,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.5566,-0.3629,6.58,LONG,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.6163,-0.5049,0.13,SHORT,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.7043,-0.3923,0.72,MEDIUM,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-0.2304,-0.5940,0.23,SHORT,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-0.5168,-0.6141,0.18,SHORT,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-0.3380,-0.5359,0.30,SHORT,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-0.2495,-0.5639,0.20,SHORT,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,2+,0.0695,-0.5186,0.57,MEDIUM,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-0.4449,-0.4456,0.12,SHORT,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.4212,-0.5350,0.22,SHORT,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.3662,-0.6525,0.12,SHORT,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.5042,-0.5174,0.15,SHORT,0,,,,
3,LOW,2025-09-10,2025-09,RTH,2+,-0.3363,-0.9995,2.52,MEDIUM,1,117.2500,0.5143,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,1,-1.1122,-0.9229,5.35,LONG,1,10.0000,0.0439,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,RTH,2+,-0.9256,-0.6931,0.33,MEDIUM,1,117.2500,0.5143,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,RTH,2+,-0.9615,-0.8995,2.95,LONG,1,112.2500,0.4923,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,RTH,2+,-0.6190,-0.8160,0.12,SHORT,1,106.2500,0.4660,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,RTH,0,-0.9753,-1.0738,0.92,MEDIUM,1,132.2500,0.5800,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,RTH,0,-0.6160,-1.1055,0.15,SHORT,1,135.0000,0.5921,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,RTH,1,0.7177,-0.7199,17.93,LONG,1,76.0000,0.3333,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,1,-0.4281,-0.8350,7.70,LONG,1,11.0000,0.0482,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,RTH,1,-1.2957,-0.7796,8.05,LONG,1,97.7500,0.4287,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,0,-1.0913,-0.6610,0.15,SHORT,1,11.0000,0.0482,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,RTH,2+,-0.7785,-0.5938,1.02,MEDIUM,1,107.2500,0.4704,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,1,-1.0204,-0.6191,0.17,SHORT,1,6.5000,0.0285,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,RTH,1,-0.1050,-0.7642,8.60,LONG,1,91.2500,0.4002,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,2+,-1.3615,-0.9121,8.43,LONG,1,13.5000,0.0592,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,1,-0.5369,-0.2646,8.82,LONG,1,27.2500,0.1195,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,RTH,2+,0.5914,-0.2672,35.02,LONG,1,69.7500,0.3059,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,RTH,0,0.1745,-0.7073,22.40,LONG,1,57.7500,0.2533,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,1,-0.9608,-0.7735,17.53,LONG,1,39.0000,0.1711,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,RTH,1,-0.4938,-0.5434,0.38,MEDIUM,1,70.0000,0.3070,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,1,-1.0850,-0.4993,0.13,SHORT,1,41.0000,0.1798,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,RTH,1,-0.4411,-0.6537,23.22,LONG,1,49.7500,0.2182,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,1,-0.7126,-0.5033,35.55,LONG,1,49.0000,0.2149,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,2+,0.1020,-0.7285,26.55,LONG,1,84.5000,0.3706,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,0,-1.0978,-0.3005,27.53,LONG,1,102.7500,0.4507,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,2+,-1.2385,-0.3291,25.15,LONG,1,62.2500,0.2730,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,1,-1.3995,-1.6604,1.22,MEDIUM,1,32.7500,0.1436,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,RTH,1,-1.3523,-0.8762,1.77,MEDIUM,1,20.2500,0.0888,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,1,-1.5494,-0.8411,23.78,LONG,1,12.5000,0.0548,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.6419,-0.7330,2.73,LONG,1,19.7500,0.0866,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.6858,-0.6440,0.37,MEDIUM,1,36.2500,0.1590,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.4067,-0.5641,1.67,MEDIUM,1,40.5000,0.1776,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.3072,-0.5465,0.40,MEDIUM,1,9.5000,0.0417,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.1462,-0.5979,0.25,SHORT,1,40.5000,0.1776,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.4643,-0.6411,0.25,SHORT,1,16.2500,0.0713,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.5952,-0.5781,0.18,SHORT,1,44.5000,0.1952,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.8481,-0.7841,1.92,MEDIUM,1,54.2500,0.2379,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.4524,-0.6691,1.63,MEDIUM,1,36.2500,0.1590,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.8435,-0.6649,0.15,SHORT,1,36.2500,0.1590,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-0.8435,-0.6649,1.67,MEDIUM,1,1.0000,0.0044,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.4830,-0.6495,0.23,SHORT,1,36.2500,0.1590,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.9207,-0.5703,0.20,SHORT,1,40.0000,0.1754,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.4341,-0.1195,2.58,MEDIUM,1,2.2500,0.0099,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,2+,-0.5359,0.3688,4.88,LONG,1,13.5000,0.0592,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,2.8493,-0.5205,5.15,LONG,1,6.5000,0.0285,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.2063,-0.3133,5.30,LONG,1,19.0000,0.0833,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,2+,0.8703,-0.5337,17.65,LONG,1,3.7500,0.0164,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-0.3470,-0.5039,5.80,LONG,1,26.0000,0.1140,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-0.1545,-0.5146,0.72,MEDIUM,1,19.0000,0.0833,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-0.3888,-0.6360,0.12,SHORT,1,22.2500,0.0976,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.4133,-0.5956,0.13,SHORT,1,19.0000,0.0833,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,2+,-0.5543,-0.5947,1.10,MEDIUM,1,18.0000,0.0789,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.7257,-0.5176,1.12,MEDIUM,1,13.2500,0.0581,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.8081,-0.5646,0.23,SHORT,1,19.0000,0.0833,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.5335,-0.3498,4.30,LONG,1,26.7500,0.1173,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.4444,-0.3152,0.18,SHORT,1,29.2500,0.1283,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,2+,-0.6325,-0.5159,1.60,MEDIUM,1,5.7500,0.0252,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-1.0382,-0.5784,0.42,MEDIUM,1,3.2500,0.0143,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.6675,-0.5538,0.50,MEDIUM,1,9.5000,0.0417,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.5078,-0.5818,0.12,SHORT,1,6.7500,0.0296,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-0.3942,-0.4910,0.17,SHORT,1,2.0000,0.0088,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,2+,-0.3798,-0.5532,0.73,MEDIUM,1,3.0000,0.0132,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.4276,-0.4798,11.68,LONG,1,7.5000,0.0329,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,2+,-0.2284,-0.5003,0.15,SHORT,1,2.0000,0.0088,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.3107,-0.4466,0.15,SHORT,1,5.5000,0.0241,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,2+,-0.4785,-0.3942,0.15,SHORT,1,4.0000,0.0175,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-0.4278,-0.5539,0.28,SHORT,1,2.7500,0.0121,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,2+,-0.6362,-0.5382,0.25,SHORT,1,8.5000,0.0373,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.5705,-0.5691,0.15,SHORT,1,8.5000,0.0373,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,0,-0.7638,-0.5675,0.20,SHORT,1,10.0000,0.0439,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,2+,-0.2390,-0.4659,0.87,MEDIUM,1,2.2500,0.0099,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,0,-0.4063,-0.4971,0.80,MEDIUM,1,5.5000,0.0241,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,2+,-0.8139,-0.3714,0.18,SHORT,1,5.7500,0.0252,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.0024,-0.5084,0.35,MEDIUM,1,9.0000,0.0395,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,2+,-0.2832,-0.5580,0.13,SHORT,1,7.0000,0.0307,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.4878,-0.5170,0.15,SHORT,1,8.5000,0.0373,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,2+,-0.4129,-0.5781,0.18,SHORT,1,6.5000,0.0285,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.8354,-0.5270,0.27,SHORT,1,1.0000,0.0044,2025-09-10,2025-09
3,HIGH,2025-09-10,2025-09,GLOBEX,2+,-0.3763,-0.4490,0.25,SHORT,1,3.5000,0.0154,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,1,-0.4573,-0.4419,0.18,SHORT,0,,,,
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-0.9784,-0.3082,0.12,SHORT,0,,,,
3,HIGH,2025-09-10,2025-09,GLOBEX,1,-0.0996,-0.1467,0.25,SHORT,0,,,,
3,HIGH,2025-09-10,2025-09,GLOBEX,2+,-0.2431,-0.4308,0.25,SHORT,1,2.0000,0.0088,2025-09-10,2025-09
3,LOW,2025-09-10,2025-09,GLOBEX,2+,-0.2431,-0.4308,0.32,SHORT,1,0.2500,0.0011,2025-09-10,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.4817,-0.3919,,NEVER_TESTED_IN_WINDOW,1,80.5000,0.3514,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,2+,-0.4674,-0.5573,,NEVER_TESTED_IN_WINDOW,1,64.2500,0.2805,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.2150,-0.5207,0.48,MEDIUM,1,68.0000,0.2969,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.5062,-0.6132,0.18,SHORT,1,78.7500,0.3438,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,1,-0.4055,-0.5237,0.50,MEDIUM,1,60.0000,0.2619,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,2+,-0.4395,-0.5619,0.30,SHORT,1,63.0000,0.2750,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.5901,-0.6861,0.38,MEDIUM,1,68.0000,0.2969,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.9087,-0.4652,0.12,SHORT,1,68.0000,0.2969,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,2+,-0.3172,-0.5335,,NEVER_TESTED_IN_WINDOW,1,51.7500,0.2259,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.8097,-0.5170,0.30,SHORT,1,68.0000,0.2969,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,1,-0.2644,-0.6090,0.27,SHORT,1,52.5000,0.2292,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.4915,-0.6090,0.27,SHORT,1,83.7500,0.3656,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,1,-0.5901,-0.5745,0.15,SHORT,1,83.7500,0.3656,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,2+,-0.9929,-0.5617,0.27,SHORT,1,54.5000,0.2379,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,1,-0.9167,-0.4557,0.15,SHORT,1,85.7500,0.3744,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,1,-0.3818,-0.6834,,NEVER_TESTED_IN_WINDOW,1,40.5000,0.1768,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,1,-0.6024,-0.6562,0.23,SHORT,1,40.5000,0.1768,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.5093,-0.6947,,NEVER_TESTED_IN_WINDOW,1,95.0000,0.4147,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,1,-0.6143,-0.7239,0.17,SHORT,1,40.5000,0.1768,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.5481,-0.6728,0.27,SHORT,1,97.2500,0.4246,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,1,-0.6648,-0.7357,0.22,SHORT,1,40.5000,0.1768,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,1,-0.6639,-0.6309,0.85,MEDIUM,1,83.7500,0.3656,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,1,-0.9649,-0.6292,0.17,SHORT,1,83.7500,0.3656,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,2+,-0.4254,-0.6115,1.30,MEDIUM,1,45.0000,0.1965,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,1,-0.6140,-0.7881,0.22,SHORT,1,51.5000,0.2248,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,1,-0.6165,-0.9258,0.32,SHORT,1,83.7500,0.3656,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,2+,-1.3443,-0.8265,0.18,SHORT,1,50.0000,0.2183,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,1,-1.3443,-0.8265,0.12,SHORT,1,83.7500,0.3656,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,2+,-0.7549,-0.7193,0.12,SHORT,1,45.0000,0.1965,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.5678,-0.8421,0.20,SHORT,1,68.0000,0.2969,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,1,-0.6436,-0.6568,0.90,MEDIUM,1,40.5000,0.1768,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,1,-0.6913,-0.6430,1.18,MEDIUM,1,90.7500,0.3962,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,0,-0.0197,-0.7801,,NEVER_TESTED_IN_WINDOW,1,26.7500,0.1168,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.0197,-0.7801,0.17,SHORT,1,92.2500,0.4027,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,0,-0.6533,-0.6545,0.32,SHORT,1,26.7500,0.1168,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,1,-0.4760,-0.6412,,NEVER_TESTED_IN_WINDOW,1,103.5000,0.4518,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.5076,-0.8185,0.57,MEDIUM,1,92.2500,0.4027,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.6408,-0.6392,0.15,SHORT,1,96.7500,0.4224,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,1,-0.5554,-0.8225,,NEVER_TESTED_IN_WINDOW,1,10.0000,0.0437,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,0,-0.6318,-0.8225,,NEVER_TESTED_IN_WINDOW,1,125.2500,0.5468,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,0,-0.7277,-0.7884,0.18,SHORT,1,8.0000,0.0349,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,0,-0.6084,-0.7089,0.25,SHORT,1,122.2500,0.5337,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,1,-0.8732,-0.7119,0.20,SHORT,1,9.0000,0.0393,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,0,-0.6023,-0.7346,0.30,SHORT,1,122.2500,0.5337,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,0,-0.5961,-0.5167,0.35,MEDIUM,1,6.0000,0.0262,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,1,-0.4095,-0.7075,,NEVER_TESTED_IN_WINDOW,1,131.5000,0.5741,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,0,-0.5569,-0.6563,0.77,MEDIUM,1,122.2500,0.5337,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,0,-1.0259,-0.6266,0.15,SHORT,1,122.2500,0.5337,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,0,-0.5048,-0.6661,,NEVER_TESTED_IN_WINDOW,1,113.2500,0.4944,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,0,-0.5991,-0.6354,,NEVER_TESTED_IN_WINDOW,1,5.0000,0.0218,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,0,-1.1132,-0.6041,0.23,SHORT,1,117.0000,0.5108,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,0,-0.5979,-0.6420,0.17,SHORT,1,5.0000,0.0218,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,0,-0.8308,-0.6475,0.13,SHORT,1,117.7500,0.5141,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,0,-0.5050,-0.6023,0.13,SHORT,1,3.2500,0.0142,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,0,-0.6010,-0.7312,0.23,SHORT,1,114.2500,0.4988,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,0,-0.3942,-0.6555,0.18,SHORT,1,3.2500,0.0142,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,0,-0.5473,-0.7129,0.12,SHORT,1,3.2500,0.0142,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,0,-0.5985,-0.6456,0.17,SHORT,1,114.2500,0.4988,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,0,-0.4748,-0.6664,0.47,MEDIUM,1,0.7500,0.0033,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,0,-0.5441,-0.7593,0.58,MEDIUM,1,120.2500,0.5250,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,0,-0.6166,-0.6779,0.13,SHORT,1,117.7500,0.5141,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,0,-0.5049,-0.6250,0.17,SHORT,1,114.2500,0.4988,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,0,-0.6466,-0.6306,0.13,SHORT,1,114.2500,0.4988,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,0,-0.5871,-0.6558,0.43,MEDIUM,1,4.2500,0.0186,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,0,-0.5306,-0.8134,0.33,MEDIUM,1,114.2500,0.4988,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,0,-1.0223,-0.6936,0.12,SHORT,1,111.7500,0.4879,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.0339,-0.7047,3.40,LONG,1,92.2500,0.4027,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,1,-0.9464,-0.7644,3.73,LONG,1,105.5000,0.4606,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,1,-1.0277,-0.6990,0.13,SHORT,1,102.2500,0.4464,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.3479,-0.7975,0.45,MEDIUM,1,92.2500,0.4027,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-1.0555,-0.8162,0.17,SHORT,1,92.2500,0.4027,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.8302,-0.7565,4.93,LONG,1,87.7500,0.3831,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,1,-0.6267,-0.8208,0.13,SHORT,1,83.7500,0.3656,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,2+,-0.6507,-0.8100,5.20,LONG,1,8.2500,0.0360,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,1,-1.1715,-0.9364,0.27,SHORT,1,89.2500,0.3896,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,2+,-0.7982,-0.8620,0.20,SHORT,1,8.2500,0.0360,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,1,-0.8185,-0.7857,0.28,SHORT,1,83.7500,0.3656,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.7679,-0.7820,0.12,SHORT,1,68.0000,0.2969,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.7124,-0.9795,0.32,SHORT,1,86.5000,0.3776,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,1,-0.9526,-0.9547,0.20,SHORT,1,3.0000,0.0131,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,1,-0.8192,-0.9003,0.20,SHORT,1,86.5000,0.3776,2025-09-16,2025-09
3,HIGH,2025-09-16,2025-09,GLOBEX,2+,-1.0147,-1.0555,0.23,SHORT,1,4.5000,0.0196,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,1,-0.3474,-1.0013,0.33,MEDIUM,1,83.5000,0.3645,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-1.0348,-1.0689,0.38,MEDIUM,1,93.7500,0.4093,2025-09-16,2025-09
3,LOW,2025-09-16,2025-09,GLOBEX,2+,-0.8636,-1.1310,0.17,SHORT,1,93.0000,0.4060,2025-09-16,2025-09
