swing_width,type,pivot_date,pivot_session,confluence_bucket,break_date,break_month,touchVolZ,breakVolZ,mfe_pts,mfe_atr
5,HIGH,2026-02-18,RTH,2+,2026-02-20,2026-02,0.5798,0.9377,54.2500,0.1359
5,HIGH,2026-02-20,RTH,2+,2026-02-20,2026-02,3.3056,0.6126,54.2500,0.1359
3,LOW,2026-02-13,GLOBEX,1,2026-02-13,2026-02,3.6017,1.6084,54.0000,0.1359
3,LOW,2026-02-13,GLOBEX,0,2026-02-13,2026-02,5.3703,3.7250,54.0000,0.1359
3,LOW,2026-02-13,GLOBEX,0,2026-02-13,2026-02,6.6759,3.3169,54.0000,0.1359
5,LOW,2026-02-13,GLOBEX,1,2026-02-13,2026-02,3.6017,1.2884,54.0000,0.1359
5,LOW,2026-02-13,GLOBEX,0,2026-02-13,2026-02,5.3703,3.4973,54.0000,0.1359
5,LOW,2026-02-13,GLOBEX,0,2026-02-13,2026-02,6.6759,3.6629,54.0000,0.1359
3,HIGH,2026-03-18,GLOBEX,1,2026-03-18,2026-03,2.3637,2.4154,50.5000,0.1360
5,HIGH,2026-03-18,GLOBEX,1,2026-03-18,2026-03,2.3637,2.8050,50.5000,0.1360
3,LOW,2026-08-12,GLOBEX,2+,2026-08-12,2026-08,1.0782,-0.1750,66.0000,0.1361
3,LOW,2026-02-17,GLOBEX,2+,2026-02-17,2026-02,-0.1615,-0.3487,54.5000,0.1361
3,LOW,2026-02-17,GLOBEX,2+,2026-02-17,2026-02,-0.1636,-0.6752,54.5000,0.1361
5,LOW,2026-02-17,GLOBEX,2+,2026-02-17,2026-02,-0.1636,-0.6642,54.5000,0.1361
3,LOW,2026-04-14,GLOBEX,0,2026-04-15,2026-04,0.2084,-0.7334,50.2500,0.1361
3,LOW,2026-04-14,GLOBEX,0,2026-04-15,2026-04,1.5027,0.2669,50.2500,0.1361
3,LOW,2026-04-14,GLOBEX,0,2026-04-15,2026-04,0.8513,-0.5365,50.2500,0.1361
3,LOW,2026-04-14,GLOBEX,0,2026-04-15,2026-04,0.6139,-0.2162,50.2500,0.1361
5,LOW,2026-04-14,GLOBEX,0,2026-04-15,2026-04,0.2084,-0.8385,50.2500,0.1361
5,LOW,2026-04-14,GLOBEX,0,2026-04-15,2026-04,1.5027,0.0828,50.2500,0.1361
5,LOW,2026-04-14,GLOBEX,0,2026-04-15,2026-04,0.8513,-0.4763,50.2500,0.1361
5,LOW,2026-04-14,GLOBEX,0,2026-04-15,2026-04,0.6139,-0.3367,50.2500,0.1361
3,LOW,2025-12-09,RTH,1,2025-12-09,2025-12,0.3804,0.2663,52.7500,0.1361
3,HIGH,2026-07-03,RTH,2+,2026-07-03,2026-07,-1.9522,-1.6381,88.7500,0.1362
3,HIGH,2026-07-03,RTH,2+,2026-07-03,2026-07,-1.4593,-1.4792,88.7500,0.1362
5,HIGH,2026-07-03,RTH,2+,2026-07-03,2026-07,-1.9522,-1.6772,88.7500,0.1362
3,HIGH,2026-02-09,GLOBEX,0,2026-02-09,2026-02,0.5481,-0.0354,49.7500,0.1362
3,LOW,2025-11-30,GLOBEX,0,2025-11-30,2025-11,1.5566,1.4384,57.2500,0.1362
5,LOW,2025-11-30,GLOBEX,0,2025-11-30,2025-11,1.5566,1.6827,57.2500,0.1362
3,LOW,2026-02-19,GLOBEX,2+,2026-02-19,2026-02,0.4603,0.0078,54.2500,0.1362
3,HIGH,2026-08-18,RTH,0,2026-08-18,2026-08,-0.3811,-0.3469,59.0000,0.1362
3,LOW,2026-06-19,GLOBEX,0,2026-06-19,2026-06,0.5811,1.0013,71.0000,0.1362
5,LOW,2026-06-19,GLOBEX,0,2026-06-19,2026-06,0.5811,0.6886,71.0000,0.1362
3,LOW,2025-12-16,GLOBEX,1,2025-12-16,2025-12,0.2072,-0.3402,51.5000,0.1362
3,HIGH,2026-08-28,RTH,0,2026-08-28,2026-08,0.4718,0.5199,48.0000,0.1362
3,HIGH,2026-08-28,RTH,0,2026-08-28,2026-08,0.3591,-0.0764,48.0000,0.1362
3,LOW,2025-11-23,GLOBEX,0,2025-11-23,2025-11,1.8189,1.0744,54.7500,0.1363
5,LOW,2025-11-23,GLOBEX,0,2025-11-23,2025-11,1.8189,1.4575,54.7500,0.1363
3,LOW,2026-05-28,GLOBEX,1,2026-05-28,2026-05,-0.3430,-0.1746,50.0000,0.1363
5,LOW,2026-05-28,GLOBEX,1,2026-05-28,2026-05,-0.3430,-0.4047,50.0000,0.1363
3,HIGH,2026-01-29,GLOBEX,0,2026-01-30,2026-01,0.2825,1.0879,41.0000,0.1363
3,HIGH,2026-01-29,GLOBEX,0,2026-01-30,2026-01,-0.1109,-0.2811,41.0000,0.1363
3,HIGH,2026-01-29,GLOBEX,0,2026-01-30,2026-01,1.1574,0.7116,41.0000,0.1363
5,HIGH,2026-01-29,GLOBEX,0,2026-01-30,2026-01,0.2825,1.1352,41.0000,0.1363
5,HIGH,2026-01-29,GLOBEX,0,2026-01-30,2026-01,-0.1109,-0.3870,41.0000,0.1363
5,HIGH,2026-01-29,GLOBEX,0,2026-01-30,2026-01,1.1574,0.6120,41.0000,0.1363
3,HIGH,2026-07-09,RTH,0,2026-07-10,2026-07,-0.4572,-0.6726,67.2500,0.1364
5,HIGH,2026-07-09,RTH,0,2026-07-10,2026-07,-0.4572,-0.6980,67.2500,0.1364
3,LOW,2025-12-22,RTH,2+,2025-12-22,2025-12,-0.1976,-0.2367,41.2500,0.1364
3,LOW,2026-07-14,GLOBEX,0,2026-07-14,2026-07,-0.1372,-0.6134,66.7500,0.1364
3,HIGH,2026-07-05,GLOBEX,0,2026-07-05,2026-07,0.5090,0.1478,81.7500,0.1365
3,LOW,2026-08-25,GLOBEX,0,2026-08-25,2026-08,-0.3171,-0.1720,54.7500,0.1365
3,LOW,2025-12-17,GLOBEX,0,2025-12-17,2025-12,0.1348,0.2985,50.0000,0.1366
3,LOW,2025-12-17,GLOBEX,0,2025-12-17,2025-12,-0.2431,0.8011,50.0000,0.1366
3,LOW,2026-05-06,GLOBEX,0,2026-05-06,2026-05,-0.7182,0.7728,41.5000,0.1366
3,HIGH,2026-02-04,GLOBEX,0,2026-02-04,2026-02,1.7623,-0.1852,45.0000,0.1366
3,HIGH,2026-02-04,GLOBEX,1,2026-02-04,2026-02,-0.2811,0.1896,45.0000,0.1366
3,HIGH,2026-02-04,GLOBEX,1,2026-02-04,2026-02,1.1768,-0.3160,45.0000,0.1366
5,HIGH,2026-02-04,GLOBEX,1,2026-02-04,2026-02,-0.2811,0.3539,45.0000,0.1366
5,HIGH,2026-02-04,GLOBEX,1,2026-02-04,2026-02,1.1768,-0.0106,45.0000,0.1366
3,HIGH,2026-04-21,GLOBEX,0,2026-04-21,2026-04,-0.4206,-0.7691,49.0000,0.1367
3,LOW,2026-06-08,GLOBEX,0,2026-06-08,2026-06,0.5615,1.1083,55.0000,0.1367
3,LOW,2026-06-08,GLOBEX,0,2026-06-08,2026-06,1.0603,0.2333,55.0000,0.1367
3,LOW,2026-06-08,GLOBEX,0,2026-06-08,2026-06,1.0020,0.2734,55.0000,0.1367
3,LOW,2026-06-08,GLOBEX,0,2026-06-08,2026-06,-0.2435,0.8121,55.0000,0.1367
5,LOW,2026-06-08,GLOBEX,0,2026-06-08,2026-06,0.5615,0.6439,55.0000,0.1367
5,LOW,2026-06-08,GLOBEX,0,2026-06-08,2026-06,1.0603,0.0295,55.0000,0.1367
5,LOW,2026-06-08,GLOBEX,0,2026-06-08,2026-06,1.0020,0.4089,55.0000,0.1367
3,HIGH,2026-02-18,RTH,1,2026-02-18,2026-02,-0.7585,-0.5209,55.5000,0.1368
3,LOW,2025-12-01,GLOBEX,0,2025-12-01,2025-12,-0.1305,0.0260,57.5000,0.1368
3,LOW,2025-12-01,GLOBEX,0,2025-12-01,2025-12,0.0379,0.3829,57.5000,0.1368
3,LOW,2025-12-01,GLOBEX,0,2025-12-01,2025-12,-0.1805,0.8927,57.5000,0.1368
3,LOW,2025-12-01,GLOBEX,0,2025-12-01,2025-12,1.3606,0.6197,57.5000,0.1368
3,LOW,2025-12-01,GLOBEX,0,2025-12-01,2025-12,0.3319,0.1552,57.5000,0.1368
3,LOW,2025-12-01,GLOBEX,0,2025-12-01,2025-12,0.9169,-0.0149,57.5000,0.1368
5,LOW,2025-12-01,GLOBEX,0,2025-12-01,2025-12,0.0379,0.7257,57.5000,0.1368
5,LOW,2025-12-01,GLOBEX,0,2025-12-01,2025-12,-0.1805,1.1449,57.5000,0.1368
5,LOW,2025-12-01,GLOBEX,0,2025-12-01,2025-12,1.3606,0.8355,57.5000,0.1368
5,LOW,2025-12-01,GLOBEX,0,2025-12-01,2025-12,0.9169,0.0859,57.5000,0.1368
3,LOW,2025-12-09,GLOBEX,2+,2025-12-09,2025-12,0.3212,-0.5056,53.0000,0.1368
5,LOW,2025-12-09,GLOBEX,2+,2025-12-09,2025-12,0.3212,-0.4355,53.0000,0.1368
3,LOW,2025-12-25,GLOBEX,0,2025-12-26,2025-12,-0.5825,-0.3693,36.0000,0.1368
3,LOW,2025-12-25,GLOBEX,0,2025-12-25,2025-12,-0.4837,-0.6951,36.0000,0.1368
3,LOW,2025-12-26,GLOBEX,2+,2025-12-26,2025-12,1.1249,-0.9089,36.0000,0.1368
5,LOW,2025-12-25,GLOBEX,0,2025-12-26,2025-12,-0.5825,-0.3106,36.0000,0.1368
5,LOW,2025-12-25,GLOBEX,0,2025-12-25,2025-12,-0.4837,-0.6665,36.0000,0.1368
5,LOW,2025-12-26,GLOBEX,2+,2025-12-26,2025-12,1.1249,-0.9119,36.0000,0.1368
3,HIGH,2026-01-08,GLOBEX,2+,2026-01-08,2026-01,1.5276,0.7216,36.5000,0.1368
3,HIGH,2026-01-08,GLOBEX,2+,2026-01-08,2026-01,0.1855,0.0466,36.5000,0.1368
5,HIGH,2026-01-08,GLOBEX,2+,2026-01-08,2026-01,1.5276,0.2349,36.5000,0.1368
5,HIGH,2026-01-08,GLOBEX,2+,2026-01-08,2026-01,0.1855,0.1702,36.5000,0.1368
3,HIGH,2026-08-20,GLOBEX,2+,2026-08-20,2026-08,-0.9184,-0.3922,59.7500,0.1368
5,HIGH,2026-08-20,GLOBEX,2+,2026-08-20,2026-08,-0.9184,-0.3330,59.7500,0.1368
3,LOW,2026-02-02,RTH,2+,2026-02-02,2026-02,-0.2213,-0.5830,40.0000,0.1368
3,LOW,2026-02-02,RTH,2+,2026-02-02,2026-02,-0.5796,-0.3619,40.0000,0.1368
5,LOW,2026-02-02,RTH,2+,2026-02-02,2026-02,-0.2213,-0.6162,40.0000,0.1368
3,LOW,2026-08-06,GLOBEX,1,2026-08-06,2026-08,-0.6094,-0.2938,68.0000,0.1369
5,LOW,2026-08-06,GLOBEX,1,2026-08-06,2026-08,-0.6094,-0.2619,68.0000,0.1369
3,HIGH,2026-05-11,GLOBEX,0,2026-05-11,2026-05,2.2964,-0.2340,44.7500,0.1369
5,HIGH,2026-05-11,GLOBEX,0,2026-05-11,2026-05,2.2964,-0.3233,44.7500,0.1369
3,LOW,2025-12-05,RTH,1,2025-12-05,2025-12,6.3707,0.8841,55.7500,0.1369
5,LOW,2025-12-05,RTH,1,2025-12-05,2025-12,6.3707,0.7747,55.7500,0.1369
3,HIGH,2026-05-14,GLOBEX,1,2026-05-14,2026-05,-0.1647,0.9022,45.7500,0.1369
5,HIGH,2026-05-14,GLOBEX,1,2026-05-14,2026-05,-0.1647,0.8398,45.7500,0.1369
3,HIGH,2026-06-17,RTH,0,2026-06-17,2026-06,0.5111,-0.7852,70.0000,0.1369
3,LOW,2026-06-29,GLOBEX,0,2026-06-29,2026-06,-0.4391,-0.5050,81.2500,0.1369
5,LOW,2026-06-29,GLOBEX,0,2026-06-29,2026-06,-0.4391,-0.4591,81.2500,0.1369
3,HIGH,2025-11-24,RTH,1,2025-11-24,2025-11,3.8749,1.7522,55.0000,0.1369
5,HIGH,2025-11-24,RTH,1,2025-11-24,2025-11,3.8749,1.6696,55.0000,0.1369
3,HIGH,2026-04-01,GLOBEX,1,2026-04-01,2026-04,0.4804,-0.4060,53.0000,0.1370
3,HIGH,2026-04-01,GLOBEX,2+,2026-04-01,2026-04,-0.5314,-0.1228,53.0000,0.1370
3,HIGH,2026-04-01,GLOBEX,0,2026-04-01,2026-04,-0.5585,-0.4476,53.0000,0.1370
3,HIGH,2026-04-01,GLOBEX,2+,2026-04-01,2026-04,0.7249,-0.5692,53.0000,0.1370
3,HIGH,2026-04-01,GLOBEX,0,2026-04-01,2026-04,-0.2304,0.3111,53.0000,0.1370
3,HIGH,2026-04-01,GLOBEX,1,2026-04-01,2026-04,1.1691,-0.5749,53.0000,0.1370
3,HIGH,2026-04-01,GLOBEX,0,2026-04-01,2026-04,-0.6247,-0.6156,53.0000,0.1370
5,HIGH,2026-04-01,GLOBEX,2+,2026-04-01,2026-04,-0.5314,-0.0401,53.0000,0.1370
5,HIGH,2026-04-01,GLOBEX,0,2026-04-01,2026-04,-0.5585,-0.2938,53.0000,0.1370
5,HIGH,2026-04-01,GLOBEX,2+,2026-04-01,2026-04,0.7249,-0.5040,53.0000,0.1370
5,HIGH,2026-04-01,GLOBEX,0,2026-04-01,2026-04,-0.2304,0.7731,53.0000,0.1370
5,HIGH,2026-04-01,GLOBEX,1,2026-04-01,2026-04,1.1691,-0.6000,53.0000,0.1370
5,HIGH,2026-04-01,GLOBEX,0,2026-04-01,2026-04,-0.6247,-0.3466,53.0000,0.1370
3,HIGH,2026-01-13,RTH,2+,2026-01-13,2026-01,0.3288,0.2039,36.7500,0.1370
5,HIGH,2026-01-13,RTH,2+,2026-01-13,2026-01,0.3288,0.0920,36.7500,0.1370
3,LOW,2026-02-06,GLOBEX,2+,2026-02-06,2026-02,0.8604,0.4365,49.0000,0.1370
3,LOW,2026-05-29,RTH,2+,2026-05-29,2026-05,1.3683,-0.4843,50.0000,0.1370
5,LOW,2026-05-29,RTH,2+,2026-05-29,2026-05,1.3683,-0.3789,50.0000,0.1370
3,HIGH,2026-08-14,GLOBEX,2+,2026-08-17,2026-08,-0.0460,-0.5193,60.7500,0.1370
3,HIGH,2026-08-14,GLOBEX,2+,2026-08-17,2026-08,-0.5654,-0.8988,60.7500,0.1370
3,HIGH,2026-08-14,RTH,2+,2026-08-17,2026-08,0.0432,-0.8556,60.7500,0.1370
5,HIGH,2026-08-14,GLOBEX,2+,2026-08-17,2026-08,-0.0460,-0.7737,60.7500,0.1370
5,HIGH,2026-08-14,GLOBEX,2+,2026-08-17,2026-08,-0.5654,-0.6518,60.7500,0.1370
5,HIGH,2026-08-14,RTH,2+,2026-08-17,2026-08,0.0432,-0.8139,60.7500,0.1370
3,HIGH,2026-05-28,RTH,0,2026-05-28,2026-05,-0.8531,-0.4809,50.2500,0.1370
5,HIGH,2026-05-28,RTH,0,2026-05-28,2026-05,-0.8531,-0.6027,50.2500,0.1370
3,HIGH,2026-09-01,RTH,1,2026-09-01,2026-09,-0.1407,-0.1940,43.2500,0.1371
3,HIGH,2026-07-13,GLOBEX,2+,2026-07-13,2026-07,-0.5480,-0.4440,66.7500,0.1371
3,HIGH,2025-11-17,RTH,0,2025-11-17,2025-11,-0.7262,-0.6810,43.0000,0.1371
3,LOW,2026-03-23,GLOBEX,0,2026-03-23,2026-03,0.9703,1.3610,52.2500,0.1372
3,HIGH,2026-05-19,GLOBEX,2+,2026-05-19,2026-05,-0.3188,-0.2937,49.0000,0.1372
3,HIGH,2026-05-19,GLOBEX,2+,2026-05-19,2026-05,-0.4286,-0.3458,49.0000,0.1372
5,HIGH,2026-05-19,GLOBEX,2+,2026-05-19,2026-05,-0.4286,-0.1655,49.0000,0.1372
3,HIGH,2026-02-12,RTH,0,2026-02-13,2026-02,1.7201,0.3943,54.5000,0.1372
3,HIGH,2026-02-12,RTH,0,2026-02-13,2026-02,0.8440,0.2505,54.5000,0.1372
3,HIGH,2026-02-13,RTH,0,2026-02-13,2026-02,0.7670,-0.4110,54.5000,0.1372
3,HIGH,2026-02-13,RTH,0,2026-02-13,2026-02,-0.1590,0.4174,54.5000,0.1372
5,HIGH,2026-02-12,RTH,0,2026-02-13,2026-02,1.7201,0.5714,54.5000,0.1372
5,HIGH,2026-02-13,RTH,0,2026-02-13,2026-02,0.7670,-0.3551,54.5000,0.1372
3,HIGH,2026-03-06,GLOBEX,2+,2026-03-06,2026-03,0.7237,1.5669,54.2500,0.1372
3,HIGH,2026-03-06,GLOBEX,2+,2026-03-06,2026-03,2.6251,1.4634,54.2500,0.1372
5,HIGH,2026-03-06,GLOBEX,2+,2026-03-06,2026-03,0.7237,0.6438,54.2500,0.1372
3,LOW,2026-08-31,GLOBEX,2+,2026-08-31,2026-08,-0.3188,2.0966,46.5000,0.1372
3,LOW,2026-08-31,GLOBEX,2+,2026-08-31,2026-08,0.6912,-0.0730,46.5000,0.1372
3,LOW,2026-08-31,GLOBEX,2+,2026-08-31,2026-08,-0.7042,-0.7909,46.5000,0.1372
3,LOW,2026-08-31,GLOBEX,2+,2026-08-31,2026-08,-0.3739,-0.5835,46.5000,0.1372
3,LOW,2026-08-31,GLOBEX,2+,2026-08-31,2026-08,-0.7560,-0.5373,46.5000,0.1372
5,LOW,2026-08-31,GLOBEX,2+,2026-08-31,2026-08,-0.3188,2.1325,46.5000,0.1372
5,LOW,2026-08-31,GLOBEX,2+,2026-08-31,2026-08,0.6912,-0.4678,46.5000,0.1372
5,LOW,2026-08-31,GLOBEX,2+,2026-08-31,2026-08,-0.3739,-0.5357,46.5000,0.1372
3,LOW,2025-10-24,RTH,1,2025-10-24,2025-10,-0.8675,-1.0070,43.0000,0.1373
3,LOW,2026-07-09,GLOBEX,0,2026-07-09,2026-07,-0.5833,-0.5517,71.7500,0.1373
3,HIGH,2026-08-11,GLOBEX,2+,2026-08-11,2026-08,-0.7535,-0.9602,66.7500,0.1374
3,HIGH,2026-04-10,RTH,1,2026-04-10,2026-04,1.2584,-0.4295,51.0000,0.1374
3,HIGH,2026-04-10,RTH,0,2026-04-10,2026-04,-0.4809,-0.4617,51.0000,0.1374
3,HIGH,2026-04-10,RTH,0,2026-04-10,2026-04,0.0176,-0.9469,51.0000,0.1374
3,HIGH,2026-04-10,RTH,0,2026-04-10,2026-04,-0.3406,-0.7867,51.0000,0.1374
5,HIGH,2026-04-10,RTH,1,2026-04-10,2026-04,1.2584,-0.4032,51.0000,0.1374
5,HIGH,2026-04-10,RTH,0,2026-04-10,2026-04,-0.3406,-0.6518,51.0000,0.1374
3,HIGH,2026-04-21,GLOBEX,0,2026-04-21,2026-04,5.7423,-0.5647,49.2500,0.1374
5,HIGH,2026-04-21,GLOBEX,0,2026-04-21,2026-04,5.7423,-0.6011,49.2500,0.1374
3,HIGH,2026-09-04,GLOBEX,0,2026-09-04,2026-09,-0.8249,-0.7277,38.0000,0.1374
3,HIGH,2026-09-04,GLOBEX,0,2026-09-04,2026-09,-0.7467,-0.7327,38.0000,0.1374
5,HIGH,2026-09-04,GLOBEX,0,2026-09-04,2026-09,-0.8249,-0.3348,38.0000,0.1374
5,HIGH,2026-09-04,GLOBEX,0,2026-09-04,2026-09,-0.7467,-0.6867,38.0000,0.1374
3,HIGH,2026-07-20,GLOBEX,2+,2026-07-20,2026-07,1.9910,0.1331,69.5000,0.1374
5,HIGH,2026-07-20,GLOBEX,2+,2026-07-20,2026-07,1.9910,0.0230,69.5000,0.1374
3,HIGH,2025-12-09,GLOBEX,1,2025-12-09,2025-12,-0.0738,0.0091,53.2500,0.1374
3,HIGH,2025-12-09,GLOBEX,1,2025-12-09,2025-12,0.2071,-0.1151,53.2500,0.1374
5,HIGH,2025-12-09,GLOBEX,1,2025-12-09,2025-12,0.2071,-0.1515,53.2500,0.1374
3,LOW,2026-03-08,GLOBEX,0,2026-03-08,2026-03,1.6659,2.8986,53.0000,0.1375
5,LOW,2026-03-08,GLOBEX,0,2026-03-08,2026-03,1.6659,3.1367,53.0000,0.1375
3,HIGH,2026-06-16,RTH,1,2026-06-16,2026-06,-0.2335,-0.3780,69.5000,0.1376
3,LOW,2026-05-29,RTH,2+,2026-06-01,2026-06,0.2284,-0.2937,50.0000,0.1376
3,LOW,2026-05-29,RTH,0,2026-06-01,2026-06,-0.2741,-0.0679,50.0000,0.1376
3,LOW,2026-05-31,GLOBEX,0,2026-06-01,2026-06,0.5795,0.2994,50.0000,0.1376
5,LOW,2026-05-29,RTH,2+,2026-06-01,2026-06,0.2284,-0.3393,50.0000,0.1376
5,LOW,2026-05-29,RTH,0,2026-06-01,2026-06,-0.2741,0.1231,50.0000,0.1376
5,LOW,2026-05-31,GLOBEX,0,2026-06-01,2026-06,0.5795,0.5321,50.0000,0.1376
3,HIGH,2025-12-03,GLOBEX,2+,2025-12-03,2025-12,0.1831,-0.3123,57.7500,0.1376
3,LOW,2026-01-27,RTH,1,2026-01-27,2026-01,-0.1516,-0.3854,38.0000,0.1376
5,LOW,2026-01-27,RTH,1,2026-01-27,2026-01,-0.1516,-0.4717,38.0000,0.1376
3,HIGH,2026-01-05,RTH,1,2026-01-05,2026-01,0.0845,0.1193,37.5000,0.1377
3,HIGH,2026-07-03,RTH,2+,2026-07-03,2026-07,-2.0563,-1.6645,89.7500,0.1377
3,HIGH,2026-02-05,GLOBEX,0,2026-02-05,2026-02,-0.3172,0.2242,48.0000,0.1377
3,HIGH,2026-05-28,RTH,0,2026-05-28,2026-05,-1.0857,-0.7214,50.5000,0.1377
3,HIGH,2026-03-11,RTH,2+,2026-03-11,2026-03,-0.3082,-0.5920,55.5000,0.1377
3,LOW,2026-04-02,RTH,1,2026-04-05,2026-04,1.5836,-0.2967,53.7500,0.1377
3,LOW,2026-04-02,RTH,2+,2026-04-05,2026-04,-0.3643,-0.1482,53.7500,0.1377
3,LOW,2026-04-02,RTH,1,2026-04-05,2026-04,-0.4825,0.7864,53.7500,0.1377
3,LOW,2026-04-02,RTH,2+,2026-04-05,2026-04,0.8234,-0.0334,53.7500,0.1377
3,LOW,2026-04-02,RTH,1,2026-04-05,2026-04,0.0816,-0.5856,53.7500,0.1377
3,LOW,2026-04-02,RTH,1,2026-04-05,2026-04,-0.7784,-0.0051,53.7500,0.1377
3,LOW,2026-04-02,RTH,1,2026-04-05,2026-04,-0.1762,-0.7436,53.7500,0.1377
3,LOW,2026-04-02,RTH,1,2026-04-05,2026-04,-0.8105,-0.1573,53.7500,0.1377
3,LOW,2026-04-02,RTH,1,2026-04-05,2026-04,-0.4547,-0.3926,53.7500,0.1377
3,LOW,2026-04-03,GLOBEX,0,2026-04-05,2026-04,-0.8942,-1.1951,53.7500,0.1377
3,LOW,2026-04-03,GLOBEX,0,2026-04-05,2026-04,-0.7173,1.1014,53.7500,0.1377
5,LOW,2026-04-02,RTH,1,2026-04-05,2026-04,1.5836,-0.3390,53.7500,0.1377
5,LOW,2026-04-02,RTH,2+,2026-04-05,2026-04,0.8234,-0.0363,53.7500,0.1377
5,LOW,2026-04-02,RTH,1,2026-04-05,2026-04,0.0816,-0.5433,53.7500,0.1377
5,LOW,2026-04-02,RTH,1,2026-04-05,2026-04,-0.1762,-0.8103,53.7500,0.1377
5,LOW,2026-04-02,RTH,1,2026-04-05,2026-04,-0.8105,-0.0824,53.7500,0.1377
5,LOW,2026-04-02,RTH,1,2026-04-05,2026-04,-0.4547,-0.4737,53.7500,0.1377
5,LOW,2026-04-03,GLOBEX,0,2026-04-05,2026-04,-0.8942,-1.1142,53.7500,0.1377
3,HIGH,2026-01-07,GLOBEX,2+,2026-01-08,2026-01,-0.2440,-0.3663,36.7500,0.1378
3,HIGH,2026-01-07,GLOBEX,2+,2026-01-08,2026-01,-1.1754,-0.4325,36.7500,0.1378
3,HIGH,2026-01-08,GLOBEX,2+,2026-01-08,2026-01,0.4154,-0.1881,36.7500,0.1378
3,LOW,2026-01-08,RTH,0,2026-01-08,2026-01,-0.0758,0.0614,36.7500,0.1378
5,HIGH,2026-01-08,GLOBEX,2+,2026-01-08,2026-01,0.4154,-0.1997,36.7500,0.1378
5,LOW,2026-01-08,RTH,0,2026-01-08,2026-01,-0.0758,0.0271,36.7500,0.1378
3,LOW,2026-05-25,GLOBEX,0,2026-05-25,2026-05,1.2582,0.2614,50.0000,0.1378
5,LOW,2026-05-25,GLOBEX,0,2026-05-25,2026-05,1.2582,-0.0437,50.0000,0.1378
3,HIGH,2026-03-19,GLOBEX,2+,2026-03-19,2026-03,-0.0797,-0.2381,51.0000,0.1378
3,HIGH,2026-03-19,GLOBEX,2+,2026-03-19,2026-03,-0.0342,-0.2930,51.0000,0.1378
5,HIGH,2026-03-19,GLOBEX,2+,2026-03-19,2026-03,-0.0797,-0.0555,51.0000,0.1378
5,HIGH,2026-03-19,GLOBEX,2+,2026-03-19,2026-03,-0.0342,-0.2507,51.0000,0.1378
3,LOW,2026-03-30,RTH,2+,2026-03-30,2026-03,0.5159,0.5350,52.5000,0.1378
3,LOW,2026-03-30,GLOBEX,2+,2026-03-30,2026-03,8.5414,0.6860,52.5000,0.1378
3,LOW,2026-03-30,GLOBEX,1,2026-03-30,2026-03,-0.1709,0.6740,52.5000,0.1378
3,LOW,2026-03-30,GLOBEX,2+,2026-03-30,2026-03,1.1414,0.5877,52.5000,0.1378
5,LOW,2026-03-30,RTH,2+,2026-03-30,2026-03,0.5159,0.5968,52.5000,0.1378
5,LOW,2026-03-30,GLOBEX,2+,2026-03-30,2026-03,8.5414,0.2777,52.5000,0.1378
5,LOW,2026-03-30,GLOBEX,2+,2026-03-30,2026-03,1.1414,0.3698,52.5000,0.1378
3,HIGH,2026-07-24,GLOBEX,0,2026-07-24,2026-07,0.0793,-0.2580,62.5000,0.1378
3,LOW,2026-07-24,RTH,0,2026-07-24,2026-07,1.8094,1.4421,62.5000,0.1378
3,LOW,2026-04-02,RTH,2+,2026-04-02,2026-04,-0.1860,0.2705,52.7500,0.1379
3,LOW,2026-04-02,RTH,2+,2026-04-02,2026-04,0.2433,0.1566,52.7500,0.1379
3,LOW,2026-04-02,RTH,2+,2026-04-02,2026-04,-0.0350,-0.0495,52.7500,0.1379
5,LOW,2026-04-02,RTH,2+,2026-04-02,2026-04,0.2433,-0.1866,52.7500,0.1379
5,LOW,2026-04-02,RTH,2+,2026-04-02,2026-04,-0.0350,0.0189,52.7500,0.1379
3,LOW,2026-05-19,GLOBEX,1,2026-05-19,2026-05,1.1441,0.5966,49.2500,0.1379
3,LOW,2026-05-19,GLOBEX,1,2026-05-19,2026-05,0.5514,0.1874,49.2500,0.1379
5,LOW,2026-05-19,GLOBEX,1,2026-05-19,2026-05,0.5514,0.2754,49.2500,0.1379
3,HIGH,2026-08-10,RTH,0,2026-08-10,2026-08,-0.7853,-1.1350,68.2500,0.1379
5,HIGH,2026-08-10,RTH,0,2026-08-10,2026-08,-0.7853,-1.1026,68.2500,0.1379
3,LOW,2025-12-21,GLOBEX,0,2025-12-22,2025-12,0.1162,-0.2564,41.7500,0.1381
5,LOW,2025-12-21,GLOBEX,0,2025-12-22,2025-12,0.1162,-0.0206,41.7500,0.1381
3,HIGH,2026-08-05,GLOBEX,0,2026-08-05,2026-08,0.9775,-0.5208,68.5000,0.1381
5,HIGH,2026-08-05,GLOBEX,0,2026-08-05,2026-08,0.9775,-0.5262,68.5000,0.1381
3,HIGH,2026-02-03,GLOBEX,1,2026-02-04,2026-02,-0.0164,-0.1413,45.5000,0.1381
3,HIGH,2026-02-04,GLOBEX,1,2026-02-04,2026-02,1.0760,-0.0885,45.5000,0.1381
5,HIGH,2026-02-04,GLOBEX,1,2026-02-04,2026-02,1.0760,0.1651,45.5000,0.1381
3,LOW,2026-05-08,RTH,0,2026-05-08,2026-05,-0.3055,-0.9232,43.0000,0.1381
5,LOW,2026-05-08,RTH,0,2026-05-08,2026-05,-0.3055,-0.9375,43.0000,0.1381
