date,type,direction,baseline_pnl,adx_pnl
2026-02-26,PD_IB_MID_LONG,LONG,-182,-182
2026-02-26,OR5_LOW_LONG,LONG,-182,-182
2026-02-26,PD_OR_MID_LONG,LONG,-182,-182
2026-02-26,PD_IB_LOW_LONG,LONG,-182,-182
2026-02-26,PW_HIGH_LONG,LONG,-182,-182
2026-02-26,PD_VAH_LONG,LONG,-182,-182
2026-02-26,PD_CLOSE_LONG,LONG,-182,-182
2026-02-26,FLOOR_PIVOT_LONG,LONG,-182,-182
2026-02-26,PD2_VAH_LONG,LONG,-182,-182
2026-02-26,PD_POC_LONG,LONG,-182,-182
2026-02-26,2D_POC_LONG,LONG,-182,-182
2026-02-26,5D_OR_MID_LONG,LONG,-182,-182
2026-02-26,PD2_VAL_LONG,LONG,78,78
2026-02-26,PD_VAL_LONG,LONG,78,78
2026-02-26,10D_IB_MID_LONG,LONG,78,78
2026-02-26,PD_LOW_LONG,LONG,118,118
2026-02-26,3M_VAL_LONG,LONG,118,118
2026-02-26,IB_BEARISH,SHORT,533,533
2026-02-26,VWAP_MAGNET_LONG,LONG,-62,-62
2026-02-26,STOP_SWEEP_SHORT,SHORT,88,88
2026-02-26,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-02-27,3M_VAL_SHORT,SHORT,78,78
2026-02-27,FLOOR_S1_LONG,LONG,118,118
2026-02-27,PD_VAL_SHORT,SHORT,118,118
2026-02-27,OR5_HIGH_SHORT,SHORT,118,118
2026-02-27,10D_IB_MID_SHORT,SHORT,118,118
2026-02-27,DAILY_OPEN_LONG,LONG,118,118
2026-02-27,OR5_LOW_LONG,LONG,118,118
2026-02-27,FLOOR_PIVOT_SHORT,SHORT,118,118
2026-02-27,PD_POC_SHORT,SHORT,78,78
2026-02-27,PD_VAH_SHORT,SHORT,118,118
2026-02-27,PD_CLOSE_SHORT,SHORT,118,118
2026-02-27,IB_HIGH_LONG,LONG,118,118
2026-02-27,5D_OR_MID_SHORT,SHORT,78,78
2026-02-27,PD_HIGH_SHORT,SHORT,118,118
2026-02-27,IB_BULLISH,LONG,229,229
2026-02-27,OPEN_TEST_DRIVE_SHORT,SHORT,-292.47499999999854,-292.47499999999854
2026-02-27,TRT_SHORT,SHORT,-287.1200000000026,-287.1200000000026
2026-02-27,STOP_SWEEP_LONG,LONG,-32,-32
2026-02-27,STOP_SWEEP_SHORT,SHORT,88,88
2026-03-02,PD_OR_MID_SHORT,SHORT,88,88
2026-03-02,OR5_HIGH_SHORT,SHORT,88,88
2026-03-02,PD_IB_MID_SHORT,SHORT,88,88
2026-03-02,3M_VAL_SHORT,SHORT,58,58
2026-03-02,PD_VAL_SHORT,SHORT,88,88
2026-03-02,FLOOR_PIVOT_SHORT,SHORT,58,58
2026-03-02,10D_IB_MID_SHORT,SHORT,58,58
2026-03-02,PD2_VAL_SHORT,SHORT,58,58
2026-03-02,PD_IB_HIGH_SHORT,SHORT,58,58
2026-03-02,IB_HIGH_SHORT,SHORT,-122,-122
2026-03-02,2D_POC_SHORT,SHORT,-122,-122
2026-03-02,PD_POC_SHORT,SHORT,-122,-122
2026-03-02,PD_CLOSE_SHORT,SHORT,-122,-122
2026-03-02,5D_OR_MID_SHORT,SHORT,-122,-122
2026-03-02,PD2_VAH_SHORT,SHORT,58,58
2026-03-02,PD_VAH_SHORT,SHORT,58,58
2026-03-02,PD_HIGH_SHORT,SHORT,58,58
2026-03-02,IB_BULLISH,LONG,578.5,578.5
2026-03-02,OPEN_TEST_DRIVE_LONG,LONG,479,479
2026-03-02,VWAP_MAGNET_SHORT,SHORT,-62,-62
2026-03-02,STOP_SWEEP_LONG,LONG,88,88
2026-03-02,STOP_SWEEP_LONG,LONG,-32,-32
2026-03-03,PD_VAL_LONG,LONG,118,118
2026-03-03,PD_IB_LOW_LONG,LONG,118,118
2026-03-03,FLOOR_PIVOT_SHORT,SHORT,118,118
2026-03-03,OR5_HIGH_SHORT,SHORT,118,118
2026-03-03,MONTHLY_OPEN_SHORT,SHORT,118,118
2026-03-03,DAILY_OPEN_LONG,LONG,118,118
2026-03-03,OR5_LOW_LONG,LONG,-182,-182
2026-03-03,FLOOR_S1_LONG,LONG,-182,-182
2026-03-03,PD_LOW_LONG,LONG,78,78
2026-03-03,IB_LOW_SHORT,SHORT,-182,-182
2026-03-03,IB_HIGH_SHORT,SHORT,78,78
2026-03-03,PW_LOW_SHORT,SHORT,78,78
2026-03-03,PD_OR_MID_SHORT,SHORT,118,118
2026-03-03,PM_VAL_SHORT,SHORT,118,118
2026-03-03,M1_VAL_SHORT,SHORT,118,118
2026-03-03,PD_POC_SHORT,SHORT,78,78
2026-03-03,PD_CLOSE_SHORT,SHORT,78,78
2026-03-03,PD_IB_MID_SHORT,SHORT,78,78
2026-03-03,PD_VAH_SHORT,SHORT,78,78
2026-03-03,PD_HIGH_SHORT,SHORT,78,78
2026-03-03,3M_VAL_SHORT,SHORT,78,78
2026-03-03,OPEN_TEST_DRIVE_LONG,LONG,-280.5,-280.5
2026-03-03,TRT_LONG,LONG,-334.8799999999974,-334.8799999999974
2026-03-03,VWAP_MAGNET_LONG,LONG,-62,-62
2026-03-03,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-03-03,STOP_SWEEP_LONG,LONG,88,88
2026-03-04,10D_IB_MID_LONG,LONG,78,78
2026-03-04,PD2_VAL_LONG,LONG,78,78
2026-03-04,FLOOR_S1_LONG,LONG,78,78
2026-03-04,DAILY_OPEN_LONG,LONG,78,78
2026-03-04,3M_VAL_LONG,LONG,78,78
2026-03-04,OR5_LOW_LONG,LONG,78,78
2026-03-04,5D_OR_MID_SHORT,SHORT,-182,-182
2026-03-04,OR5_HIGH_SHORT,SHORT,118,118
2026-03-04,2D_POC_SHORT,SHORT,-182,-182
2026-03-04,PD_VAL_SHORT,SHORT,-182,-182
2026-03-04,FLOOR_PIVOT_SHORT,SHORT,-182,-182
2026-03-04,PD2_VAH_SHORT,SHORT,78,78
2026-03-04,PD_CLOSE_SHORT,SHORT,78,78
2026-03-04,PD_POC_SHORT,SHORT,118,118
2026-03-04,PD_VAH_SHORT,SHORT,78,78
2026-03-04,PD_HIGH_SHORT,SHORT,78,78
2026-03-04,IB_BULLISH,LONG,493,493
2026-03-04,VWAP_MAGNET_SHORT,SHORT,-62,-62
2026-03-04,STOP_SWEEP_SHORT,SHORT,88,88
2026-03-04,STOP_SWEEP_LONG,LONG,-32,-32
2026-03-05,OR5_HIGH_SHORT,SHORT,78,78
2026-03-05,PD_POC_LONG,LONG,118,118
2026-03-05,PD_CLOSE_LONG,LONG,118,118
2026-03-05,PD_VAH_SHORT,SHORT,78,78
2026-03-05,2D_POC_SHORT,SHORT,78,78
2026-03-05,PD_HIGH_SHORT,SHORT,78,78
2026-03-05,FLOOR_PIVOT_LONG,LONG,-182,-182
2026-03-05,OR5_LOW_LONG,LONG,78,78
2026-03-05,DAILY_OPEN_LONG,LONG,78,78
2026-03-05,5D_OR_MID_LONG,LONG,118,118
2026-03-05,PD_IB_HIGH_LONG,LONG,118,118
2026-03-05,IB_LOW_LONG,LONG,118,118
2026-03-05,PD_IB_MID_LONG,LONG,-182,-182
2026-03-05,PD_VAL_LONG,LONG,78,78
2026-03-05,3M_VAL_LONG,LONG,118,118
2026-03-05,PD_OR_MID_SHORT,SHORT,118,118
2026-03-05,10D_IB_MID_SHORT,SHORT,118,118
2026-03-05,PD2_VAH_LONG,LONG,78,78
2026-03-05,PD_IB_LOW_LONG,LONG,78,78
2026-03-05,FLOOR_S1_LONG,LONG,78,78
2026-03-05,PD_LOW_LONG,LONG,78,78
2026-03-05,IB_BULLISH,LONG,-444.5,-444.5
2026-03-05,VALUE_AREA_RESPONSIVE_SHORT,SHORT,-52.5,-52.5
2026-03-05,TRT_SHORT,SHORT,167.5,167.5
2026-03-05,VWAP_MAGNET_LONG,LONG,58,58
2026-03-05,STOP_SWEEP_LONG,LONG,-32,-32
2026-03-05,STOP_SWEEP_LONG,LONG,-32,-32
2026-03-06,OR5_LOW_LONG,LONG,118,118
2026-03-06,MONTHLY_OPEN_LONG,LONG,118,118
2026-03-06,DAILY_OPEN_LONG,LONG,78,78
2026-03-06,PD_CLOSE_LONG,LONG,118,118
2026-03-06,PW_LOW_LONG,LONG,118,118
2026-03-06,PD_VAL_SHORT,SHORT,118,118
2026-03-06,FLOOR_PIVOT_SHORT,SHORT,118,118
2026-03-06,OR5_HIGH_SHORT,SHORT,118,118
2026-03-06,PM_VAL_SHORT,SHORT,118,118
2026-03-06,M1_VAL_SHORT,SHORT,118,118
2026-03-06,5D_OR_MID_SHORT,SHORT,-182,-182
2026-03-06,PD_POC_SHORT,SHORT,-182,-182
2026-03-06,FLOOR_R1_SHORT,SHORT,78,78
2026-03-06,3M_VAL_SHORT,SHORT,78,78
2026-03-06,PD_VAH_SHORT,SHORT,118,118
2026-03-06,IB_HIGH_LONG,LONG,78,78
2026-03-06,PD_LOW_LONG,LONG,118,118
2026-03-06,IB_LOW_LONG,LONG,118,118
2026-03-06,IB_BULLISH,LONG,321.5,321.5
2026-03-06,OPEN_TEST_DRIVE_SHORT,SHORT,-221.8000000000029,-221.8000000000029
2026-03-06,TRT_SHORT,SHORT,-230,-230
2026-03-06,VWAP_MAGNET_SHORT,SHORT,-62,-62
2026-03-06,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-03-06,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-03-09,OR5_LOW_LONG,LONG,-122,-122
2026-03-09,DAILY_OPEN_LONG,LONG,-122,-122
2026-03-09,WEEKLY_OPEN_LONG,LONG,-122,-122
2026-03-09,PW_LOW_LONG,LONG,88,88
2026-03-09,PD_LOW_LONG,LONG,88,88
2026-03-09,PD_VAL_SHORT,SHORT,-122,-122
2026-03-09,FLOOR_S1_SHORT,SHORT,-122,-122
2026-03-09,OR5_HIGH_SHORT,SHORT,-122,-122
2026-03-09,IB_HIGH_SHORT,SHORT,-122,-122
2026-03-09,PD_POC_SHORT,SHORT,-122,-122
2026-03-09,PD_IB_LOW_SHORT,SHORT,-122,-122
2026-03-09,MONTHLY_OPEN_SHORT,SHORT,58,58
2026-03-09,PD_IB_MID_SHORT,SHORT,58,58
2026-03-09,PM_VAL_SHORT,SHORT,88,268
2026-03-09,PD_OR_MID_SHORT,SHORT,88,208
2026-03-09,M1_VAL_SHORT,SHORT,88,208
2026-03-09,PD_IB_HIGH_SHORT,SHORT,58,58
2026-03-09,FLOOR_PIVOT_SHORT,SHORT,-122,-122
2026-03-09,3M_VAL_SHORT,SHORT,-122,-122
2026-03-09,5D_OR_MID_SHORT,SHORT,-122,-122
2026-03-09,2D_POC_SHORT,SHORT,-122,-122
2026-03-09,PD2_VAL_SHORT,SHORT,-122,-122
2026-03-09,10D_IB_MID_SHORT,SHORT,-122,-122
2026-03-09,PD_CLOSE_SHORT,SHORT,88,-122
2026-03-09,PD_VAH_SHORT,SHORT,88,102
2026-03-09,PD_HIGH_SHORT,SHORT,88,102
2026-03-09,OPEN_TEST_DRIVE_SHORT,SHORT,-296.875,-296.875
2026-03-09,TRT_LONG,LONG,1043,1043
2026-03-09,VWAP_MAGNET_SHORT,SHORT,38,38
2026-03-09,STOP_SWEEP_SHORT,SHORT,88,88
2026-03-09,STOP_SWEEP_LONG,LONG,88,88
2026-03-10,PD_VAL_LONG,LONG,-182,-182
2026-03-10,PD_CLOSE_LONG,LONG,-182,-182
2026-03-10,OR5_LOW_LONG,LONG,-182,-182
2026-03-10,DAILY_OPEN_LONG,LONG,-182,-182
2026-03-10,FLOOR_PIVOT_SHORT,SHORT,118,118
2026-03-10,PD_LOW_LONG,LONG,78,78
2026-03-10,PD2_VAH_LONG,LONG,78,78
2026-03-10,OR5_HIGH_SHORT,SHORT,-182,-182
2026-03-10,IB_HIGH_SHORT,SHORT,-182,-182
2026-03-10,PD_POC_SHORT,SHORT,78,78
2026-03-10,PD_VAH_SHORT,SHORT,78,78
2026-03-10,FLOOR_R1_SHORT,SHORT,78,78
2026-03-10,PD_HIGH_SHORT,SHORT,78,78
2026-03-10,PW_HIGH_SHORT,SHORT,78,78
2026-03-10,IB_LOW_LONG,LONG,53,53
2026-03-10,IB_BEARISH,SHORT,56.25,56.25
2026-03-10,OPEN_TEST_DRIVE_SHORT,SHORT,-268.875,-268.875
2026-03-10,VALUE_AREA_RESPONSIVE_SHORT,SHORT,40,40
2026-03-10,VALUE_AREA_RESPONSIVE_LONG,LONG,-7,-7
2026-03-10,TRT_LONG,LONG,174.5,174.5
2026-03-10,STOP_SWEEP_LONG,LONG,-32,-32
2026-03-10,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-03-11,PD_IB_HIGH_LONG,LONG,78,78
2026-03-11,OR5_HIGH_SHORT,SHORT,78,78
2026-03-11,PD2_VAH_LONG,LONG,78,78
2026-03-11,PD_VAH_LONG,LONG,78,78
2026-03-11,PD_OR_MID_LONG,LONG,78,78
2026-03-11,OR5_LOW_LONG,LONG,78,78
2026-03-11,DAILY_OPEN_LONG,LONG,78,78
2026-03-11,PD_IB_MID_LONG,LONG,118,118
2026-03-11,FLOOR_PIVOT_LONG,LONG,118,118
2026-03-11,PD_HIGH_SHORT,SHORT,118,118
2026-03-11,FLOOR_R1_SHORT,SHORT,118,118
2026-03-11,2D_POC_SHORT,SHORT,118,118
2026-03-11,PD_CLOSE_LONG,LONG,118,118
2026-03-11,IB_LOW_SHORT,SHORT,118,118
2026-03-11,PD_POC_LONG,LONG,78,78
2026-03-11,PD_IB_LOW_LONG,LONG,78,78
2026-03-11,PD_VAL_LONG,LONG,78,78
2026-03-11,PD_LOW_LONG,LONG,118,118
2026-03-11,10D_IB_MID_LONG,LONG,118,118
2026-03-11,TRT_LONG,LONG,115.5,115.5
2026-03-11,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-03-11,STOP_SWEEP_LONG,LONG,-32,-32
2026-03-12,OR5_HIGH_SHORT,SHORT,78,78
2026-03-12,DAILY_OPEN_LONG,LONG,-182,-182
2026-03-12,3M_VAL_LONG,LONG,-182,-182
2026-03-12,5D_OR_MID_LONG,LONG,-182,-182
2026-03-12,OR5_LOW_LONG,LONG,-182,-182
2026-03-12,PM_VAL_LONG,LONG,-182,-182
2026-03-12,PD_VAH_LONG,LONG,-182,-182
2026-03-12,M1_VAL_LONG,LONG,-182,-182
2026-03-12,FLOOR_R1_LONG,LONG,-182,-182
2026-03-12,FLOOR_PIVOT_LONG,LONG,78,78
2026-03-12,MONTHLY_OPEN_LONG,LONG,78,78
2026-03-12,PD_POC_LONG,LONG,78,78
2026-03-12,IB_LOW_LONG,LONG,78,78
2026-03-12,PD_VAL_LONG,LONG,78,78
2026-03-12,PD_CLOSE_LONG,LONG,78,78
2026-03-12,PD_LOW_LONG,LONG,-2.5,-2.5
2026-03-12,IB_BEARISH,SHORT,217,217
2026-03-12,STOP_SWEEP_LONG,LONG,88,88
2026-03-12,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-03-13,PD_IB_LOW_LONG,LONG,118,118
2026-03-13,OR5_LOW_LONG,LONG,118,118
2026-03-13,DAILY_OPEN_LONG,LONG,118,118
2026-03-13,MONTHLY_OPEN_LONG,LONG,118,118
2026-03-13,2D_POC_LONG,LONG,118,118
2026-03-13,FLOOR_R1_SHORT,SHORT,-182,-182
2026-03-13,OR5_HIGH_SHORT,SHORT,-182,-182
2026-03-13,M1_VAL_SHORT,SHORT,-182,-182
2026-03-13,PD_IB_MID_SHORT,SHORT,78,78
2026-03-13,PM_VAL_SHORT,SHORT,78,78
2026-03-13,5D_OR_MID_SHORT,SHORT,78,78
2026-03-13,3M_VAL_SHORT,SHORT,78,78
2026-03-13,PD_HIGH_SHORT,SHORT,118,118
2026-03-13,PD_OR_MID_SHORT,SHORT,118,118
2026-03-13,PD_VAH_LONG,LONG,-182,-182
2026-03-13,IB_LOW_LONG,LONG,-182,-182
2026-03-13,FLOOR_PIVOT_LONG,LONG,78,78
2026-03-13,PD_POC_LONG,LONG,78,78
2026-03-13,PD_CLOSE_LONG,LONG,118,118
2026-03-13,PW_LOW_LONG,LONG,59.5,59.5
2026-03-13,PD_VAL_LONG,LONG,78,78
2026-03-13,PD_LOW_LONG,LONG,78,78
2026-03-13,IB_BULLISH,LONG,-289,-289
2026-03-13,OPEN_TEST_DRIVE_SHORT,SHORT,-327,-327
2026-03-13,OPEN_TEST_DRIVE_LONG,LONG,-233,-233
2026-03-13,TRT_SHORT,SHORT,-194.5,-194.5
2026-03-13,VWAP_MAGNET_LONG,LONG,-62,-62
2026-03-13,STOP_SWEEP_SHORT,SHORT,88,88
2026-03-13,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-03-16,OR5_HIGH_SHORT,SHORT,88,88
2026-03-16,PD_POC_LONG,LONG,58,58
2026-03-16,PD_CLOSE_LONG,LONG,58,58
2026-03-16,DAILY_OPEN_LONG,LONG,58,58
2026-03-16,WEEKLY_OPEN_LONG,LONG,58,58
2026-03-16,FLOOR_PIVOT_LONG,LONG,58,58
2026-03-16,IB_LOW_LONG,LONG,58,58
2026-03-16,IB_HIGH_SHORT,SHORT,58,58
2026-03-16,C_STANDALONE_UP,LONG,220,220
2026-03-16,OPEN_TEST_DRIVE_LONG,LONG,-177,-177
2026-03-16,STOP_SWEEP_LONG,LONG,-32,-32
2026-03-16,STOP_SWEEP_LONG,LONG,-32,-32
2026-03-17,OR5_HIGH_SHORT,SHORT,78,78
2026-03-17,M1_VAH_SHORT,SHORT,78,78
2026-03-17,PD_VAH_SHORT,SHORT,78,78
2026-03-17,PD_HIGH_SHORT,SHORT,78,78
2026-03-17,PD_POC_LONG,LONG,78,78
2026-03-17,PD_CLOSE_LONG,LONG,78,78
2026-03-17,PD_VAL_LONG,LONG,118,118
2026-03-17,DAILY_OPEN_LONG,LONG,118,118
2026-03-17,PD_IB_HIGH_LONG,LONG,78,78
2026-03-17,FLOOR_PIVOT_LONG,LONG,78,78
2026-03-17,IB_LOW_LONG,LONG,78,78
2026-03-17,IB_BULLISH,LONG,10.75,10.75
2026-03-17,C_STANDALONE_UP,LONG,30,30
2026-03-17,OPEN_TEST_DRIVE_LONG,LONG,30,30
2026-03-17,VALUE_AREA_RESPONSIVE_SHORT,SHORT,-70,-70
2026-03-17,VALUE_AREA_RESPONSIVE_LONG,LONG,7,7
2026-03-17,STOP_SWEEP_LONG,LONG,58,58
2026-03-17,STOP_SWEEP_LONG,LONG,58,58
2026-03-18,PD_IB_LOW_SHORT,SHORT,78,78
2026-03-18,OR5_HIGH_SHORT,SHORT,78,78
2026-03-18,PD_VAH_SHORT,SHORT,78,78
2026-03-18,PD_HIGH_SHORT,SHORT,118,118
2026-03-18,2D_POC_SHORT,SHORT,118,118
2026-03-18,DAILY_OPEN_LONG,LONG,78,78
2026-03-18,PD_POC_LONG,LONG,-182,-182
2026-03-18,PD_OR_MID_LONG,LONG,-182,-182
2026-03-18,5D_OR_MID_LONG,LONG,78,78
2026-03-18,10D_IB_MID_LONG,LONG,78,78
2026-03-18,FLOOR_R1_LONG,LONG,78,78
2026-03-18,IB_LOW_SHORT,SHORT,118,118
2026-03-18,PD_VAL_LONG,LONG,-182,-182
2026-03-18,PM_VAL_LONG,LONG,-182,-182
2026-03-18,PD2_VAL_LONG,LONG,-146,-146
2026-03-18,3M_VAL_LONG,LONG,-127,-127
2026-03-18,OR5_LOW_LONG,LONG,-82,-82
2026-03-18,M1_VAL_LONG,LONG,-68,-68
2026-03-18,MONTHLY_OPEN_LONG,LONG,-6.5,-6.5
2026-03-18,IB_BULLISH,LONG,54,54
2026-03-18,C_STANDALONE_UP,LONG,50.5,50.5
2026-03-18,OPEN_TEST_DRIVE_LONG,LONG,50.5,50.5
2026-03-18,VALUE_AREA_RESPONSIVE_SHORT,SHORT,131,131
2026-03-18,VWAP_MAGNET_LONG,LONG,-62,-62
2026-03-18,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-03-18,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-03-19,PD_VAL_SHORT,SHORT,-182,-182
2026-03-19,PD_CLOSE_SHORT,SHORT,-182,-182
2026-03-19,FLOOR_PIVOT_SHORT,SHORT,-182,-182
2026-03-19,OR5_HIGH_SHORT,SHORT,78,78
2026-03-19,DAILY_OPEN_SHORT,SHORT,78,78
2026-03-19,PD_POC_SHORT,SHORT,78,78
2026-03-19,PD_VAH_SHORT,SHORT,118,118
2026-03-19,IB_HIGH_SHORT,SHORT,118,118
2026-03-19,FLOOR_R1_SHORT,SHORT,118,118
2026-03-19,3M_VAL_SHORT,SHORT,118,118
2026-03-19,M1_VAL_SHORT,SHORT,118,118
2026-03-19,MONTHLY_OPEN_SHORT,SHORT,78,78
2026-03-19,PD_HIGH_SHORT,SHORT,118,118
2026-03-19,IB_BULLISH,LONG,36,36
2026-03-19,C_STANDALONE_UP,LONG,201.5,201.5
2026-03-19,OPEN_TEST_DRIVE_LONG,LONG,201.5,201.5
2026-03-19,VALUE_AREA_RESPONSIVE_SHORT,SHORT,116,116
2026-03-19,VALUE_AREA_RESPONSIVE_LONG,LONG,-39.5,-39.5
2026-03-19,VWAP_MAGNET_SHORT,SHORT,58,58
2026-03-19,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-03-19,STOP_SWEEP_LONG,LONG,-32,-32
2026-03-20,OR5_LOW_LONG,LONG,78,78
2026-03-20,PD_IB_MID_SHORT,SHORT,78,78
2026-03-20,FLOOR_R1_SHORT,SHORT,78,78
2026-03-20,2D_POC_SHORT,SHORT,118,118
2026-03-20,PD_VAH_LONG,LONG,-182,-182
2026-03-20,PD_IB_LOW_LONG,LONG,-182,-182
2026-03-20,PW_LOW_LONG,LONG,78,78
2026-03-20,PD_POC_LONG,LONG,78,78
2026-03-20,PD_OR_MID_LONG,LONG,78,78
2026-03-20,IB_LOW_SHORT,SHORT,78,78
2026-03-20,FLOOR_PIVOT_LONG,LONG,-182,-182
2026-03-20,PD_CLOSE_LONG,LONG,78,78
2026-03-20,PD_VAL_LONG,LONG,-182,-182
2026-03-20,IB_BEARISH,SHORT,359.5,359.5
2026-03-20,VWAP_MAGNET_LONG,LONG,58,-62
2026-03-20,STOP_SWEEP_SHORT,SHORT,58,58
2026-03-20,STOP_SWEEP_LONG,LONG,88,88
2026-03-23,FLOOR_PIVOT_LONG,LONG,88,88
2026-03-23,M1_VAL_LONG,LONG,88,88
2026-03-23,PD_IB_HIGH_LONG,LONG,88,88
2026-03-23,DAILY_OPEN_LONG,LONG,88,88
2026-03-23,WEEKLY_OPEN_LONG,LONG,88,88
2026-03-23,OR5_HIGH_SHORT,SHORT,88,88
2026-03-23,PD2_VAH_SHORT,SHORT,88,88
2026-03-23,PD_VAH_SHORT,SHORT,88,88
2026-03-23,5D_OR_MID_SHORT,SHORT,88,88
2026-03-23,FLOOR_R1_SHORT,SHORT,88,88
2026-03-23,MONTHLY_OPEN_SHORT,SHORT,58,58
2026-03-23,3M_VAL_SHORT,SHORT,58,58
2026-03-23,PD_HIGH_SHORT,SHORT,88,88
2026-03-23,IB_HIGH_LONG,LONG,88,88
2026-03-23,PD_OR_MID_LONG,LONG,-122,-122
2026-03-23,OR5_LOW_LONG,LONG,-122,-122
2026-03-23,IB_LOW_LONG,LONG,-122,-122
2026-03-23,PD_POC_LONG,LONG,58,58
2026-03-23,PD_CLOSE_LONG,LONG,58,58
2026-03-23,PD_IB_MID_LONG,LONG,88,-122
2026-03-23,PD2_VAL_LONG,LONG,88,-122
2026-03-23,PD_VAL_LONG,LONG,58,58
2026-03-23,PD_LOW_LONG,LONG,88,268
2026-03-23,IB_BULLISH,LONG,122.5,122.5
2026-03-23,OPEN_TEST_DRIVE_LONG,LONG,90,90
2026-03-23,VALUE_AREA_RESPONSIVE_SHORT,SHORT,-71,-71
2026-03-23,TRT_SHORT,SHORT,112.5,112.5
2026-03-23,VWAP_MAGNET_LONG,LONG,-62,-62
2026-03-23,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-03-23,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-03-24,2D_POC_SHORT,SHORT,118,118
2026-03-24,FLOOR_PIVOT_LONG,LONG,-182,-182
2026-03-24,DAILY_OPEN_LONG,LONG,-182,-182
2026-03-24,OR5_LOW_LONG,LONG,-182,-182
2026-03-24,PD_VAL_LONG,LONG,78,78
2026-03-24,PD_CLOSE_LONG,LONG,78,78
2026-03-24,PD_LOW_LONG,LONG,118,118
2026-03-24,PD_POC_SHORT,SHORT,78,78
2026-03-24,PD_VAH_SHORT,SHORT,118,118
2026-03-24,OR5_HIGH_SHORT,SHORT,118,118
2026-03-24,IB_HIGH_SHORT,SHORT,118,118
2026-03-24,FLOOR_R1_SHORT,SHORT,78,78
2026-03-24,PD2_VAH_SHORT,SHORT,78,78
2026-03-24,PD_HIGH_SHORT,SHORT,118,118
2026-03-24,IB_BEARISH,SHORT,54,54
2026-03-24,OPEN_TEST_DRIVE_SHORT,SHORT,35.5,35.5
2026-03-24,VALUE_AREA_RESPONSIVE_SHORT,SHORT,64,64
2026-03-24,VALUE_AREA_RESPONSIVE_LONG,LONG,-43,-43
2026-03-24,TRT_LONG,LONG,-256.23999999999796,-256.23999999999796
2026-03-24,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-03-24,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-03-25,OR5_HIGH_SHORT,SHORT,78,78
2026-03-25,PD_HIGH_SHORT,SHORT,78,78
2026-03-25,FLOOR_R1_SHORT,SHORT,78,78
2026-03-25,PD_VAH_LONG,LONG,-182,-182
2026-03-25,DAILY_OPEN_LONG,LONG,-182,-182
2026-03-25,OR5_LOW_LONG,LONG,-182,-182
2026-03-25,PD_POC_LONG,LONG,-182,-182
2026-03-25,PD_CLOSE_LONG,LONG,78,78
2026-03-25,FLOOR_PIVOT_LONG,LONG,78,78
2026-03-25,M1_VAL_LONG,LONG,78,78
2026-03-25,PD_VAL_LONG,LONG,118,118
2026-03-25,PD2_VAL_LONG,LONG,118,118
2026-03-25,IB_HIGH_SHORT,SHORT,78,78
2026-03-25,PD_IB_HIGH_LONG,LONG,78,78
2026-03-25,2D_POC_LONG,LONG,78,78
2026-03-25,PD_LOW_LONG,LONG,118,118
2026-03-25,IB_LOW_SHORT,SHORT,-182,-182
2026-03-25,IB_BEARISH,SHORT,-356.27999999999884,-356.27999999999884
2026-03-25,VALUE_AREA_RESPONSIVE_SHORT,SHORT,-50,-50
2026-03-25,VALUE_AREA_RESPONSIVE_LONG,LONG,147.5,147.5
2026-03-25,TRT_SHORT,SHORT,138,138
2026-03-25,STOP_SWEEP_SHORT,SHORT,-32,-32
2026-03-25,STOP_SWEEP_LONG,LONG,-32,-32
2026-03-26,PD_POC_LONG,LONG,78,78
2026-03-26,FLOOR_R1_LONG,LONG,78,78
2026-03-26,OR5_LOW_LONG,LONG,78,78
2026-03-26,OR5_HIGH_SHORT,SHORT,78,78
2026-03-26,DAILY_OPEN_SHORT,SHORT,78,78
2026-03-26,PD2_VAL_SHORT,SHORT,78,78
2026-03-26,PD_VAH_SHORT,SHORT,118,118
2026-03-26,PD_HIGH_SHORT,SHORT,118,118
2026-03-26,IB_LOW_LONG,LONG,118,118
2026-03-26,PW_LOW_LONG,LONG,-182,-182
2026-03-26,FLOOR_PIVOT_LONG,LONG,-182,-182
2026-03-26,PD_VAL_LONG,LONG,-182,-182
2026-03-26,PD_CLOSE_LONG,LONG,-32,-32
2026-03-26,PD_LOW_LONG,LONG,9,9
2026-03-26,IB_BULLISH,LONG,56.5,56.5
2026-03-26,OPEN_TEST_DRIVE_LONG,LONG,170,170
2026-03-26,VALUE_AREA_RESPONSIVE_SHORT,SHORT,254.5,254.5
2026-03-26,TRT_SHORT,SHORT,-235.37999999999738,-235.37999999999738
